name,originalTimestamp,anonymousId,messageId,userId,category,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,business_id,location,sponsored_listing,search_text,button_name,userAgentData.brands,userAgentData.mobile,userAgentData.platform,input_value,input_num,input_name,traits,email,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,event_type
,2025-09-16 15:52:11.546000+00:00,a655dc6d-4fb8-4e27-96ea-8df801faa18f,ajs-next-1758037931546-9da47d11-0728-49ac-b77a-f40d261ee1cf,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,map_maker,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,button_click
index,2025-09-16 15:38:52.376000+00:00,8c9bfa8e-d419-47b6-88bd-028ccbc8e899,ajs-next-1758037132376-4b8c9bfa-8ed4-4977-b6c8-bd028ccbc8e8,,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,page
,2025-09-16 15:45:30.132000+00:00,99dc4b9e-f2ed-4160-a010-2beb52ee819e,ajs-next-1758037530132-4b9ef2ed-8160-4010-abeb-52ee819e0269,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.7204.93 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960",,true,,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Windows,,,,,,,,,,,,,,,,,impression
business_profile,2025-09-16 15:47:32.205000+00:00,11d55b9b-bb72-49fb-a677-228741773d30,ajs-next-1758037652205-6a11d55b-9bbb-42c9-bbe6-77228741773d,,profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.7204.93 Safari/537.36",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,1744579851707x640487742075829500,,,,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Windows,,,,,,,,,,,,,,,,,page
index,2025-09-16 15:39:21.010000+00:00,8c9bfa8e-d419-47b6-88bd-028ccbc8e899,ajs-next-1758037161010-c0fba725-0e97-453e-9bca-1f9d80c053a5,,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,page
,2025-09-16 15:40:46.473000+00:00,8c9bfa8e-d419-47b6-88bd-028ccbc8e899,ajs-next-1758037246473-ba7eddb6-1c21-45fd-b656-0d14a4b0b23a,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/senior-helpers-littleton-1747420152884x437771544876149700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/senior-helpers-littleton-1747420152884x437771544876149700,,,,,,,,1747420152884x437771544876149700,,,,visit_website,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,button_click
index,2025-09-16 15:45:18.222000+00:00,73e8e324-3460-485a-b5c7-9210946252bc,ajs-next-1758037518223-7773e8e3-2434-4028-9a35-c79210946252,,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.7204.97 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Windows,,,,,,,,,,,,,,,,,page
,2025-09-16 15:50:54.002000+00:00,a655dc6d-4fb8-4e27-96ea-8df801faa18f,ajs-next-1758037854002-af0a9d4c-1605-4e21-a729-caf5df2a6f09,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,map_maker,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,button_click
,2025-09-16 15:51:01.212000+00:00,a655dc6d-4fb8-4e27-96ea-8df801faa18f,ajs-next-1758037861212-16057e21-a729-4af5-9f2a-6f099734f46c,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,map_maker,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,button_click
,2025-09-16 15:51:35.600000+00:00,be1bd8be-0815-4170-81fb-c8bdee64d6e1,ajs-next-1758037895600-19947749-60a6-4578-b139-ad90d80e1dc4,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,sidebar,true,,,,,,,,,,,,,,,,,,,,,,impression
,2025-09-16 15:52:20.933000+00:00,a655dc6d-4fb8-4e27-96ea-8df801faa18f,ajs-next-1758037940933-5269b7a1-154d-4aa1-80d0-2e074adc7c8d,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/business_profile/bunn--sons-custom-builders-1745273541628x945470626229355500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/bunn--sons-custom-builders-1745273541628x945470626229355500,,,,,,,,1745273541628x945470626229355500,,,,visit_website,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,button_click
,2025-09-16 15:39:21.550000+00:00,8c9bfa8e-d419-47b6-88bd-028ccbc8e899,ajs-next-1758037161550-a7250e97-853e-4bca-9f9d-80c053a5abcb,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960",,true,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,impression
business_profile,2025-09-16 15:40:16.866000+00:00,8c9bfa8e-d419-47b6-88bd-028ccbc8e899,ajs-next-1758037216866-b96fba7e-ddb6-4c21-85fd-76560d14a4b0,,profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/senior-helpers-littleton-1747420152884x437771544876149700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/senior-helpers-littleton-1747420152884x437771544876149700,/business_profile/senior-helpers-littleton-1747420152884x437771544876149700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/senior-helpers-littleton-1747420152884x437771544876149700,profile,business_profile,1747420152884x437771544876149700,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,page
,2025-09-16 15:51:20.849000+00:00,be1bd8be-0815-4170-81fb-c8bdee64d6e1,ajs-next-1758037880849-973c63ed-3bb1-4aef-b34c-819d12c8944a,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960",,true,,,,,,,,,,,,,,,,,,,,,,impression
,2025-09-16 15:51:29.531000+00:00,be1bd8be-0815-4170-81fb-c8bdee64d6e1,ajs-next-1758037889531-0f425435-d4b3-4306-b7e7-ee9d08a2c5be,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960",,true,,,,,,,,,,,,,,,,,,,,,,impression
,2025-09-16 15:40:00.558000+00:00,8c9bfa8e-d419-47b6-88bd-028ccbc8e899,ajs-next-1758037200558-01ded21e-1e66-4818-83aa-847b1efcacd5,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,"1747185390251x665604546429507900, 1751224250248x539537516841198200, 1746765568691x979794717919274100, 1749057953945x756346430245684600, 1747420152884x437771544876149700, 1746938798847x931997689495082400, 1745528732739x896561533370513300, 1749173974503x736079030141835600, 1746631267951x741803061642879500, 1753909381745x872991521395046100, 1747415704843x665338483592092500, 1744740154739x566945822952470660",,false,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,impression
search,2025-09-16 15:50:28.650000+00:00,a655dc6d-4fb8-4e27-96ea-8df801faa18f,ajs-next-1758037828650-e9d073c0-7c21-4035-8420-2429af0a9d4c,,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,page
business_profile,2025-09-16 15:39:07.435000+00:00,8c9bfa8e-d419-47b6-88bd-028ccbc8e899,ajs-next-1758037147435-d7f10df5-af97-4fbf-9c76-2cd767f02ed1,,profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/wild-goose-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-1750436264420x989591292213482400,/business_profile/wild-goose-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-1750436264420x989591292213482400,profile,business_profile,1750436264420x989591292213482400,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,page
,2025-09-16 15:39:57.322000+00:00,8c9bfa8e-d419-47b6-88bd-028ccbc8e899,ajs-next-1758037197322-0e97853e-1bca-4f9d-80c0-53a5abcba7f8,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,search,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,button_click
,2025-09-16 15:51:26.463000+00:00,be1bd8be-0815-4170-81fb-c8bdee64d6e1,ajs-next-1758037886463-5b089fee-4d14-46fc-ba69-5a651ee4bce2,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,true,,,,,,,,,,,,,,,,,,,,,,impression
,2025-09-16 15:51:35.902000+00:00,be1bd8be-0815-4170-81fb-c8bdee64d6e1,ajs-next-1758037895902-774960a6-2578-4139-ad90-d80e1dc47957,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,1744335958024x226211831616957250,main_list,true,,,,,,,,,,,,,,,,,,,,,,impression
,2025-09-16 15:52:14.330000+00:00,a655dc6d-4fb8-4e27-96ea-8df801faa18f,ajs-next-1758037934330-7d110728-b9ac-477a-b40d-261ee1cfd789,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,map_maker,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,button_click
,2025-09-16 15:39:06.420000+00:00,8c9bfa8e-d419-47b6-88bd-028ccbc8e899,ajs-next-1758037146420-77b6c8bd-028c-4bc8-a899-c11b69d3c2cf,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,1750436264420x989591292213482400,,true,,more_info,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,button_click
,2025-09-16 15:51:47.152000+00:00,a655dc6d-4fb8-4e27-96ea-8df801faa18f,ajs-next-1758037907152-f0921983-e0ee-4da4-bd11-0728b9acb77a,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,map_maker,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,button_click
business_profile,2025-09-16 15:52:24.916000+00:00,d889554c-7b6d-4149-a37f-f74f8f9417bd,ajs-next-1758037944916-44d88955-4c7b-4d41-89a3-7ff74f8f9417,,profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.7204.96 Safari/537.36",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,1744579851707x640487742075829500,,,,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Windows,,,,,,,,,,,,,,,,,page
,2025-09-16 15:53:15.066000+00:00,a655dc6d-4fb8-4e27-96ea-8df801faa18f,ajs-next-1758037995066-2b4c699c-43cd-4296-9a7a-c2168237b234,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,sidebar,true,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,impression
search,2025-09-16 15:39:59.637000+00:00,8c9bfa8e-d419-47b6-88bd-028ccbc8e899,ajs-next-1758037199637-3864f57e-7b17-41de-921e-1e66781883aa,,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,page
,2025-09-16 15:53:15.369000+00:00,a655dc6d-4fb8-4e27-96ea-8df801faa18f,ajs-next-1758037995369-699c43cd-a296-4a7a-8216-8237b2345bdb,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,1744579851707x640487742075829500,main_list,true,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,impression
,2025-09-16 15:46:03.026000+00:00,d6b20172-c02c-499b-b471-7185537085bd,ajs-next-1758037563026-c02cb99b-3471-4185-9370-85bd802576bb,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.7204.93 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,true,,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Windows,,,,,,,,,,,,,,,,,impression
search,2025-09-16 15:53:14.761000+00:00,a655dc6d-4fb8-4e27-96ea-8df801faa18f,ajs-next-1758037994761-bbf72b4c-699c-43cd-a296-1a7ac2168237,,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,page
,2025-09-16 15:38:52.680000+00:00,8c9bfa8e-d419-47b6-88bd-028ccbc8e899,ajs-next-1758037132680-d41977b6-c8bd-428c-8bc8-e899c11b69d3,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250",,true,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,impression
,2025-09-16 15:39:59.942000+00:00,8c9bfa8e-d419-47b6-88bd-028ccbc8e899,ajs-next-1758037199942-f57e7b17-01de-421e-9e66-781883aa847b,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,sidebar,true,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,impression
,2025-09-16 15:50:12.708000+00:00,a655dc6d-4fb8-4e27-96ea-8df801faa18f,ajs-next-1758037812708-4fb89e27-d6ea-4df8-81fa-a18f78ff3afe,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500",,true,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,impression
,2025-09-16 15:50:29.325000+00:00,a655dc6d-4fb8-4e27-96ea-8df801faa18f,ajs-next-1758037829325-7c218035-8420-4429-af0a-9d4c16057e21,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,1743549178851x847080663521240200,main_list,true,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,impression
index,2025-09-16 15:45:30.109000+00:00,99dc4b9e-f2ed-4160-a010-2beb52ee819e,ajs-next-1758037530109-2c99dc4b-9ef2-4d81-a0a0-102beb52ee81,,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.7204.93 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Windows,,,,,,,,,,,,,,,,,page
