userId,originalTimestamp,messageId,anonymousId,category,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,search_text,location,button_name,city,parish,event_type
,2026-05-19 23:21:13.444000+00:00,ajs-next-1779232873444-f2917338-075e-474a-8872-3f1c26497382,91733807-5e77-4a08-b23f-1c26497382db,index,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2026-05-19 23:21:13.588000+00:00,ajs-next-1779232873588-38075e77-4a08-423f-9c26-497382dbab98,91733807-5e77-4a08-b23f-1c26497382db,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,,,,,,"1770943484557x164806709481949200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1751744301621x758526182685981300, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1752717497153x537286585580736960",true,,,,,,impression
,2026-05-20 00:21:24.616000+00:00,ajs-next-1779236484616-fe4156dc-d537-415a-ab5c-b439890e1d92,b232ce1b-ff25-49c9-be41-56dcd537215a,Finance,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,,,search
,2026-05-20 00:25:48.075000+00:00,ajs-next-1779236748075-a34694da-4e0b-481a-865d-954e763d9655,b232ce1b-ff25-49c9-be41-56dcd537215a,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,,,,,,,,true,,sidebar,,,,impression
,2026-05-20 00:21:26.737000+00:00,ajs-next-1779236486737-8599a50b-1908-4735-8c7b-e85caa13a71b,b232ce1b-ff25-49c9-be41-56dcd537215a,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,"1758312173588x895819358343598700, 1760458225389x690604949380638100, 1746827109704x963221719337950200, 1753982403438x535213824960417500, 1763672237927x725969385673238800, 1777405836126x277715594249416060, 1771436045389x658317953644361100, 1761762406893x958878656538368500, 1779207002005x542183775914824900, 1753135741395x558904608479141570, 1768584016102x834619843946063900, 1765991015203x350068785849064760, 1770152894907x464897480736850900, 1744391553368x301043576290850300, 1764963280733x431041418968701760, 1771003581692x955050931630977700, 1757369121056x350487849823425600, 1761919898226x928695665795906700, 1746635677548x343522492232585660, 1766011883106x917993758751800300, 1775244057768x699511577684581800, 1776360466250x658348247885801300, 1750784029587x963255839088365200, 1744134674881x127285411168640110, 1750785338983x949958887494882000",false,,,,,,impression
,2026-05-20 00:28:11.086000+00:00,ajs-next-1779236891086-7074e959-af04-455a-846f-4814a8f2ae3f,c10c7e29-210c-436d-a52b-adc6fe9fd8e1,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,,,,,,,,true,,sidebar,,,,impression
,2026-05-20 00:22:23.176000+00:00,ajs-next-1779236543176-7e5815e8-b761-4ef8-b8f3-c33920c9afb5,b232ce1b-ff25-49c9-be41-56dcd537215a,index,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2026-05-20 00:25:48.690000+00:00,ajs-next-1779236748690-4e0ba81a-065d-454e-b63d-965539ce7456,b232ce1b-ff25-49c9-be41-56dcd537215a,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,,,,,,,"1778709723276x637265650543127800, 1765399408996x262641226191956400, 1744643921578x315333816253624100, 1752717497153x537286585580736960, 1776373432940x530737443814194940, 1777321143190x321072500270616060, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1754081360962x724252535884739300, 1754084205128x675147807630683600, 1768426055630x579798080961828200, 1757437593796x460281345015416640, 1757438153395x416809556103947500, 1744397288473x909294892772270800",false,,,,,,impression
,2026-05-20 00:26:40.353000+00:00,ajs-next-1779236800353-e580946c-2007-45bd-b074-e959af04c55a,c10c7e29-210c-436d-a52b-adc6fe9fd8e1,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,,,,,,,,true,,sidebar,,,,impression
,2026-05-20 00:21:24.310000+00:00,ajs-next-1779236484310-b9c9fe41-56dc-4537-a15a-2b5cb439890e,b232ce1b-ff25-49c9-be41-56dcd537215a,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,search,,,button_click
,2026-05-20 00:26:10.851000+00:00,ajs-next-1779236770851-e52badc6-fe9f-48e1-b5d8-b6f7314587c6,c10c7e29-210c-436d-a52b-adc6fe9fd8e1,Finance,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,,,,,,,,,,,,,,search
,2026-05-20 00:21:09.320000+00:00,ajs-next-1779236469320-ce1bff25-b9c9-4e41-96dc-d537215a2b5c,b232ce1b-ff25-49c9-be41-56dcd537215a,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1753982403438x535213824960417500, 1744335958024x226211831616957250, 1751744301621x758526182685981300, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1744579851707x640487742075829500",true,,,,,,impression
,2026-05-20 00:21:26.124000+00:00,ajs-next-1779236486124-22782264-8599-450b-9908-c7350c7be85c,b232ce1b-ff25-49c9-be41-56dcd537215a,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,,true,,sidebar,,,,impression
,2026-05-20 00:26:43.419000+00:00,ajs-next-1779236803419-93d9f8c6-a73e-4573-bf1c-18561da65279,b232ce1b-ff25-49c9-be41-56dcd537215a,search,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,page
