messageId,userId,anonymousId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,name,category,path,referrer,search,title,url,category_properties,name_properties,button_name,location,search_text,traits,city,parish,email,event_type
ajs-next-1779396926094-13ae4c12-59bb-4233-bba1-b1c5c1d32cd7,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:26.094000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,smc,,,,,search
ajs-next-1779395021620-bc61d302-284e-40ea-afda-eb37ee4f1d81,1778185404695x597979725335827200,bea0e570-1b37-45ec-bb45-1b271353ac93,2026-05-21 20:23:41.620000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=real%20estate&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=real%20estate&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,button_click
ajs-next-1779395024272-15377854-1d39-4480-91ba-80efcb346fd7,1778185404695x597979725335827200,bea0e570-1b37-45ec-bb45-1b271353ac93,2026-05-21 20:23:44.272000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/lance-thibault-realtor-%C2%AE-1774573166178x561429420668618400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/lance-thibault-realtor-%C2%AE-1774573166178x561429420668618400,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1774573166178x561429420668618400,,business_profile,profile,/business_profile/lance-thibault-realtor-%C2%AE-1774573166178x561429420668618400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/lance-thibault-realtor-%C2%AE-1774573166178x561429420668618400,profile,business_profile,,,,,,,,page
ajs-next-1779395009410-b40128b0-b3b3-4fa2-8286-f6ca65d166e4,1778185404695x597979725335827200,bea0e570-1b37-45ec-bb45-1b271353ac93,2026-05-21 20:23:29.410000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
ajs-next-1779395013313-b3b37fa2-0286-46ca-a5d1-66e46db72188,1778185404695x597979725335827200,bea0e570-1b37-45ec-bb45-1b271353ac93,2026-05-21 20:23:33.313000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,search,,,,,,,button_click
ajs-next-1779395015630-b8ea1839-79f8-4c61-9302-284e30ea6fda,1778185404695x597979725335827200,bea0e570-1b37-45ec-bb45-1b271353ac93,2026-05-21 20:23:35.630000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=real%20estate&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=real%20estate&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1753982403438x535213824960417500,true,,,,,,,,,,,main_list,,,,,,impression
ajs-next-1779396906641-d2757f8b-0f1f-4f39-93ae-4c1259bb4233,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:06.641000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
ajs-next-1779396955368-75664f8b-d8b6-44fa-8b86-0ff152945350,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:55.368000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=saint%20martin%20construction%20&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=saint%20martin%20construction%20&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=saint%20martin%20construction%20&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=saint%20martin%20construction%20&category=Other,search,search,,,,,,,,page
ajs-next-1779396956299-74fa8b86-0ff1-4294-9350-6f431ee4f649,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:56.299000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=saint%20martin%20construction%20&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=saint%20martin%20construction%20&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,false,,,,,,,,,,,,,,,,,impression
ajs-next-1779395018623-79f8bc61-d302-484e-b0ea-6fdaeb37ee4f,1778185404695x597979725335827200,bea0e570-1b37-45ec-bb45-1b271353ac93,2026-05-21 20:23:38.623000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=real%20estate&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=real%20estate&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,button_click
ajs-next-1779395013618-7fa20286-f6ca-45d1-a6e4-6db72188fe3a,1778185404695x597979725335827200,bea0e570-1b37-45ec-bb45-1b271353ac93,2026-05-21 20:23:33.618000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,real estate,,,,,search
ajs-next-1779395015326-f1a9b8ea-1839-49f8-bc61-d302284e30ea,1778185404695x597979725335827200,bea0e570-1b37-45ec-bb45-1b271353ac93,2026-05-21 20:23:35.326000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=real%20estate&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=real%20estate&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,true,,,,,,,,,,,sidebar,,,,,,impression
ajs-next-1779395009940-28b0b3b3-7fa2-4286-b6ca-65d166e46db7,1778185404695x597979725335827200,bea0e570-1b37-45ec-bb45-1b271353ac93,2026-05-21 20:23:29.940000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,"1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1753374338412x209529915103450200",true,,,,,,,,,,,,,,,,,impression
ajs-next-1779395317275-284e30ea-6fda-4b37-ae4f-1d815d5ad9f9,1778185404695x597979725335827200,bea0e570-1b37-45ec-bb45-1b271353ac93,2026-05-21 20:28:37.275000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=real%20estate&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=real%20estate&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,button_click
ajs-next-1779396907056-0f1f8f39-13ae-4c12-99bb-42337ba1b1c5,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:07.056000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,"1744335958024x226211831616957250, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,impression
ajs-next-1779395310398-d302284e-30ea-4fda-ab37-ee4f1d815d5a,1778185404695x597979725335827200,bea0e570-1b37-45ec-bb45-1b271353ac93,2026-05-21 20:28:30.398000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=real%20estate&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=real%20estate&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,button_click
ajs-next-1779396906645-7f8b0f1f-8f39-43ae-8c12-59bb42337ba1,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:06.645000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,"1744335958024x226211831616957250, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,impression
ajs-next-1779396925789-8f3913ae-4c12-49bb-8233-7ba1b1c5c1d3,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:25.789000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,search,,,,,,,button_click
ajs-next-1779396928762-f43bc8ed-1598-4a8c-8164-bcd975664f8b,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:28.762000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=smc&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=smc&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=smc&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=smc&category=,search,search,,,,,,,,page
ajs-next-1779396955677-4f8bd8b6-74fa-4b86-8ff1-529453506f43,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:55.677000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=saint%20martin%20construction%20&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=saint%20martin%20construction%20&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,true,,,,,,,,,,,sidebar,,,,,,impression
ajs-next-1779396955980-d8b674fa-8b86-4ff1-9294-53506f431ee4,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:55.980000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=saint%20martin%20construction%20&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=saint%20martin%20construction%20&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,true,,,,,,,,,,,main_list,,,,,,impression
ajs-next-1779396955046-bcd97566-4f8b-48b6-b4fa-8b860ff15294,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:55.046000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=smc&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=smc&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,Other,,,,,,,,,main_search,saint martin construction ,,,,,search
ajs-next-1779396929067-c8ed1598-ea8c-4164-bcd9-75664f8bd8b6,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:29.067000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=smc&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=smc&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,true,,,,,,,,,,,sidebar,,,,,,impression
ajs-next-1779396929675-ea8c0164-bcd9-4566-8f8b-d8b674fa8b86,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:29.675000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=smc&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=smc&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1753374338412x209529915103450200,false,,,,,,,,,,,,,,,,,impression
ajs-next-1779396954740-0164bcd9-7566-4f8b-98b6-74fa8b860ff1,1759423986281x805514757919405700,9472e1a5-a56e-4ee3-90c8-3eaab62a0569,2026-05-21 20:55:54.740000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=smc&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=smc&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,search,,,,,,,button_click
ajs-next-1779401010088-eafbfd6c-cc52-4505-afc6-7904fbf45f18,,fbfd6ccc-5265-45ef-8679-04fbf45f1808,2026-05-21 22:03:30.088000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1770943484557x164806709481949200,,business_profile,profile,/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,profile,business_profile,,,,,,,,page
ajs-next-1779401019012-22a5ef6d-d135-48e9-9eba-34a2be27cc62,,fbfd6ccc-5265-45ef-8679-04fbf45f1808,2026-05-21 22:03:39.012000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1753982403438x535213824960417500,,business_profile,profile,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,,,,,,,,page
ajs-next-1779401013075-c4193ef3-a2bf-4ae0-9544-c92c0c4f849a,,fbfd6ccc-5265-45ef-8679-04fbf45f1808,2026-05-21 22:03:33.074000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1753374338412x209529915103450200,,business_profile,profile,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,,,,,,,,page
ajs-next-1779409924350-fbfb072c-3dc1-4282-ad5d-2c6466e8575f,,fb072c3d-c102-422d-9d2c-6466e8575fb2,2026-05-22 00:32:04.350000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,page
ajs-next-1779413952000-dd02d8bd-90cb-4b53-8a12-8ceec4b3fd3c,,02d8bd90-cb1b-430a-928c-eec4b3fd3c77,2026-05-22 01:39:12+00:00,Mozilla/5.0 (compatible; Dataprovider.com),/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
ajs-next-1779413952579-cb1b530a-128c-4ec4-b3fd-3c77e1287431,,02d8bd90-cb1b-430a-928c-eec4b3fd3c77,2026-05-22 01:39:12.579000+00:00,Mozilla/5.0 (compatible; Dataprovider.com),/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,"1770943484557x164806709481949200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,,,impression
ajs-next-1779413952006-bd90cb1b-530a-428c-aec4-b3fd3c77e128,,02d8bd90-cb1b-430a-928c-eec4b3fd3c77,2026-05-22 01:39:12.006000+00:00,Mozilla/5.0 (compatible; Dataprovider.com),/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,"1770943484557x164806709481949200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,,,impression
ajs-next-1779427235040-0504f4a3-442d-4da7-858c-8c45c6da4e82,,293a6869-f15a-464d-bf2e-cc93410c0116,2026-05-22 05:20:35.040000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1753982403438x535213824960417500,,business_profile,profile,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,,,,,,,,page
ajs-next-1779427230059-f6293a68-69f1-4ae6-8d3f-2ecc93410c01,,293a6869-f15a-464d-bf2e-cc93410c0116,2026-05-22 05:20:30.059000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1753374338412x209529915103450200,,business_profile,profile,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,,,,,,,,page
ajs-next-1779440042038-46029885-e28e-415c-960b-d14ea43b4754,,029885e2-8e61-4c96-8bd1-4ea43b475467,2026-05-22 08:54:02.034000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,page
