originalTimestamp,messageId,anonymousId,userId,category,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,path,referrer,search,title,url,category_properties,name_properties,button_name,location,search_text,traits,event_type
2026-02-27 16:47:30.219000+00:00,ajs-next-1772210850219-152ddcdb-8619-4350-af41-e1ac6271926e,5c787153-6924-4f87-a0e9-b0d8cee14337,,profile,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,1744579851707x640487742075829500,,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,,,,,page
2026-02-27 17:27:30.795000+00:00,ajs-next-1772213250795-7c1d1e6d-9a38-4edb-861d-825bda42f84d,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,"1755533063776x956164571796881400, 1754505203290x671062062407191900, 1759930025997x126109694575208930, 1768581853937x610498789092930300, 1759423986281x805514757919405700, 1763408145585x201322720695875870, 1745273541628x945470626229355500, 1747398900475x598159844147748100, 1749742920378x965836759111504900, 1746855895334x711816173120128000, 1747864432460x772931238395911000, 1754927931120x470668069008822300, 1747216018889x770977089491677400, 1744748222708x779656090283929300, 1763148950401x545361905340972600, 1750783674403x491887953737125700, 1763255155587x707008769292458900, 1753911193017x504194995643152640, 1744398484109x785674167096991400, 1744335958024x226211831616957250, 1759153763139x433792388290277000, 1751319669665x621437589169731200, 1744751205492x235134337285239230, 1755621956288x571897163769246900, 1770943484557x164806709481949200, 1744579851707x640487742075829500",false,,,,,,,,,,,,impression
2026-02-27 17:33:48.784000+00:00,ajs-next-1772213628784-d25a8919-0c04-40bc-ae04-5c7e57a639c7,798c940b-8587-4295-b9c4-5a567eb11a3f,,profile,business_profile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1744579851707x640487742075829500,,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,,,,,page
2026-02-27 16:47:25.254000+00:00,ajs-next-1772210845254-f01d8b23-da89-4de4-ba05-51fd04a3093d,5c787153-6924-4f87-a0e9-b0d8cee14337,,profile,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,1753374338412x209529915103450200,,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,,,,,page
2026-02-27 17:08:01.354000+00:00,ajs-next-1772212081354-78965200-02a4-42a8-8b9a-bd11664fbfff,23bf7896-5200-42a4-92a8-8b9abd11664f,,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/398.0.839721620 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1743549178851x847080663521240200, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1771436045389x658317953644361100",true,,,,,,,,,,,,impression
2026-02-27 17:57:59.937000+00:00,ajs-next-1772215079937-4899512c-ccf2-4efd-9941-c7f0f95452f8,798c940b-8587-4295-b9c4-5a567eb11a3f,,profile,business_profile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/aspire-building-services-1768844277981x664142917381285000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/aspire-building-services-1768844277981x664142917381285000,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1768844277981x664142917381285000,,/business_profile/aspire-building-services-1768844277981x664142917381285000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/aspire-building-services-1768844277981x664142917381285000,profile,business_profile,,,,,page
2026-02-27 17:08:00.973000+00:00,ajs-next-1772212080973-7823bf78-9652-4002-a452-a88b9abd1166,23bf7896-5200-42a4-92a8-8b9abd11664f,,index,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/398.0.839721620 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
2026-02-27 17:32:55.290000+00:00,ajs-next-1772213575290-2546a780-d0fa-445e-8835-ae6b8688dfe4,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,"1745273541628x945470626229355500, 1759153763139x433792388290277000, 1754505203290x671062062407191900, 1768581853937x610498789092930300, 1747398900475x598159844147748100, 1753911193017x504194995643152640, 1770943484557x164806709481949200, 1755533063776x956164571796881400, 1747216018889x770977089491677400, 1744579851707x640487742075829500, 1749742920378x965836759111504900, 1750783674403x491887953737125700, 1744335958024x226211831616957250, 1763148950401x545361905340972600, 1759930025997x126109694575208930, 1759423986281x805514757919405700, 1744398484109x785674167096991400, 1747864432460x772931238395911000, 1763255155587x707008769292458900, 1751319669665x621437589169731200, 1744748222708x779656090283929300, 1754927931120x470668069008822300, 1755621956288x571897163769246900, 1744751205492x235134337285239230, 1763408145585x201322720695875870, 1746855895334x711816173120128000",false,,,,,,,,,,,,impression
2026-02-27 17:08:11.963000+00:00,ajs-next-1772212091963-853216e4-c4d1-44a1-9e67-4b2a894ed114,23bf7896-5200-42a4-92a8-8b9abd11664f,,start,start,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/398.0.839721620 Mobile/15E148 Safari/604.1",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,,,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,start,start,,,,,page
2026-02-27 17:08:01.356000+00:00,ajs-next-1772212081356-520002a4-52a8-4b9a-bd11-664fbfff5db6,23bf7896-5200-42a4-92a8-8b9abd11664f,,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/398.0.839721620 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1743549178851x847080663521240200, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1771436045389x658317953644361100",true,,,,,,,,,,,,impression
2026-02-27 17:33:16.098000+00:00,ajs-next-1772213596098-e450d932-d153-4e61-a393-a82c0842d318,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1744579851707x640487742075829500,true,,,,,,,,,main_list,,,impression
2026-02-27 17:57:13.826000+00:00,ajs-next-1772215033826-1fe06bdf-3058-41b9-aac8-d5b6303dad9f,798c940b-8587-4295-b9c4-5a567eb11a3f,,search,search,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,search,search,,,,,page
2026-02-27 17:57:14.432000+00:00,ajs-next-1772215034432-305861b9-eac8-45b6-b03d-ad9f4c31cd49,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1750436264420x989591292213482400,true,,,,,,,,,main_list,,,impression
2026-02-27 17:08:09.933000+00:00,ajs-next-1772212089933-02a452a8-8b9a-4d11-a64f-bfff5db63324,23bf7896-5200-42a4-92a8-8b9abd11664f,,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/398.0.839721620 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,list_your_business,main_page,,,button_click
2026-02-27 17:27:27.221000+00:00,ajs-next-1772213247221-b295b9c4-5a56-4eb1-9a3f-0b2b9b1f656b,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,,,,,,,,search,,,,button_click
2026-02-27 17:27:20.155000+00:00,ajs-next-1772213240155-8587b295-b9c4-4a56-beb1-1a3f0b2b9b1f,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,"1752717497153x537286585580736960, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1753982403438x535213824960417500",true,,,,,,,,,,,,impression
2026-02-27 17:27:30.191000+00:00,ajs-next-1772213250191-d78d0a9a-7c1d-4e6d-9a38-1edb061d825b,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,true,,,,,,,,,sidebar,,,impression
2026-02-27 17:57:00.337000+00:00,ajs-next-1772215020337-27b24e90-baf8-406c-81ef-67eb4dae32df,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,"1744579851707x640487742075829500, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1750436264420x989591292213482400",true,,,,,,,,,,,,impression
2026-02-27 17:58:06.115000+00:00,ajs-next-1772215086115-439407c6-60dc-4441-838d-4fcbb1b082cb,798c940b-8587-4295-b9c4-5a567eb11a3f,,profile,business_profile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/restore-for-the-ages-1745533127765x291393362647413700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/restore-for-the-ages-1745533127765x291393362647413700,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1745533127765x291393362647413700,,/business_profile/restore-for-the-ages-1745533127765x291393362647413700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/restore-for-the-ages-1745533127765x291393362647413700,profile,business_profile,,,,,page
2026-02-27 17:32:47.149000+00:00,ajs-next-1772213567149-908506ff-d415-4413-a7e8-a2bb08c3aed0,798c940b-8587-4295-b9c4-5a567eb11a3f,,profile,business_profile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/humble-home-architecture-1751319669665x621437589169731200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/humble-home-architecture-1751319669665x621437589169731200,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1751319669665x621437589169731200,,/business_profile/humble-home-architecture-1751319669665x621437589169731200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/humble-home-architecture-1751319669665x621437589169731200,profile,business_profile,,,,,page
2026-02-27 17:32:54.375000+00:00,ajs-next-1772213574375-86eec8b2-40f9-4546-a780-d0fae45e4835,798c940b-8587-4295-b9c4-5a567eb11a3f,,search,search,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,page
2026-02-27 17:34:48.782000+00:00,ajs-next-1772213688782-89190c04-a0bc-4e04-9c7e-57a639c73e66,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1744579851707x640487742075829500,,,,,,,,,visit_website,,,,button_click
2026-02-27 17:33:15.488000+00:00,ajs-next-1772213595488-6ca7f3d3-e450-4932-9153-ce612393a82c,798c940b-8587-4295-b9c4-5a567eb11a3f,,search,search,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,page
2026-02-27 17:34:12.750000+00:00,ajs-next-1772213652750-232f0ca4-97ab-4ce1-acf2-aa899f164254,798c940b-8587-4295-b9c4-5a567eb11a3f,,profile,business_profile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/treeline-roofing--construction-1763408145585x201322720695875870,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/treeline-roofing--construction-1763408145585x201322720695875870,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1763408145585x201322720695875870,,/business_profile/treeline-roofing--construction-1763408145585x201322720695875870,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/treeline-roofing--construction-1763408145585x201322720695875870,profile,business_profile,,,,,page
2026-02-27 17:27:29.887000+00:00,ajs-next-1772213249887-c86dd78d-0a9a-4c1d-9e6d-9a381edb061d,798c940b-8587-4295-b9c4-5a567eb11a3f,,search,search,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,page
2026-02-27 18:01:55.463000+00:00,ajs-next-1772215315463-0e6e1070-4dc5-4635-8cb7-a92ddda0f485,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/donnelly-construction--1771021914207x198452557005754900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/donnelly-construction--1771021914207x198452557005754900,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1771021914207x198452557005754900,,,,,,,,,visit_website,,,,button_click
2026-02-27 17:34:22.380000+00:00,ajs-next-1772213662380-f4441c35-151e-41f2-b1ad-13c8cf55db68,798c940b-8587-4295-b9c4-5a567eb11a3f,,profile,business_profile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/rinnovate-design-+-build--1768581853937x610498789092930300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/rinnovate-design-+-build--1768581853937x610498789092930300,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1768581853937x610498789092930300,,/business_profile/rinnovate-design-+-build--1768581853937x610498789092930300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/rinnovate-design-+-build--1768581853937x610498789092930300,profile,business_profile,,,,,page
2026-02-27 17:36:43.196000+00:00,ajs-next-1772213803196-1c35151e-41f2-41ad-93c8-cf55db686b6e,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/rinnovate-design-+-build--1768581853937x610498789092930300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/rinnovate-design-+-build--1768581853937x610498789092930300,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1768581853937x610498789092930300,,,,,,,,,visit_website,,,,button_click
2026-02-27 17:33:32.325000+00:00,ajs-next-1772213612325-85dfaf0b-b17c-4b63-8887-22628aaa6a4f,798c940b-8587-4295-b9c4-5a567eb11a3f,,search,search,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,page
2026-02-27 17:27:27.526000+00:00,ajs-next-1772213247526-b9c45a56-7eb1-4a3f-8b2b-9b1f656bf4d1,798c940b-8587-4295-b9c4-5a567eb11a3f,,Home Services,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,,,,,,,,,,,,search
2026-02-27 17:57:00.340000+00:00,ajs-next-1772215020340-4e90baf8-e06c-41ef-a7eb-4dae32df7a60,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,"1744579851707x640487742075829500, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1750436264420x989591292213482400",true,,,,,,,,,,,,impression
2026-02-27 17:27:30.492000+00:00,ajs-next-1772213250492-0a9a7c1d-1e6d-4a38-9edb-061d825bda42,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1744579851707x640487742075829500,true,,,,,,,,,main_list,,,impression
