messageId,anonymousId,name,userId,category,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,button_name,city,search_text,location,parish,campaign.source,event_type
ajs-next-1767062882836-427877cf-5cf6-4ad3-aaf3-062be11c0f04,7877cf5c-f6aa-43ea-b306-2be11c0f049e,about_us,,about_us,2025-12-30 02:48:02.836000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1763159230798x578134881740131000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1763159230798x578134881740131000,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/about_us/1763159230798x578134881740131000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1763159230798x578134881740131000,about_us,about_us,,,,,,,,,page
ajs-next-1767062845963-cba3d542-6223-44d5-a67b-8403a5957e1a,a3d54262-23c4-45e6-bb84-03a5957e1a77,how_it_works,,how_it_works,2025-12-30 02:47:25.963000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1765751311274x176353217549793950,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1765751311274x176353217549793950,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/how_it_works/1765751311274x176353217549793950,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1765751311274x176353217549793950,how_it_works,how_it_works,,,,,,,,,page
ajs-next-1767069550921-8df71f96-2755-4232-bcc6-aee4fb613da9,f71f9627-5542-427c-86ae-e4fb613da987,about_us,,about_us,2025-12-30 04:39:10.921000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1763063293808x313816221601129540,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1763063293808x313816221601129540,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/about_us/1763063293808x313816221601129540,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1763063293808x313816221601129540,about_us,about_us,,,,,,,,,page
ajs-next-1767070792465-8e9d9009-0712-4598-843b-44a64bb8ce5d,7da74e2b-add4-465f-969b-36d1e9b1a83e,business_profile,,profile,2025-12-30 04:59:52.465000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/business_profile/little-law-office-llc-1750423781412x480534435350699700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/little-law-office-llc-1750423781412x480534435350699700,,,,/business_profile/little-law-office-llc-1750423781412x480534435350699700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/little-law-office-llc-1750423781412x480534435350699700,profile,business_profile,1750423781412x480534435350699700,,,,,,,,page
ajs-next-1767070796568-84721701-c693-4c63-bed8-f794b1f682f8,7da74e2b-add4-465f-969b-36d1e9b1a83e,search,,search,2025-12-30 04:59:56.568000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,search,search,,,,,,,,,page
ajs-next-1767070824769-c23eb53a-18a8-4d08-b18f-9dec3d793aa4,7da74e2b-add4-465f-969b-36d1e9b1a83e,,,,2025-12-30 05:00:24.769000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,"1750436264420x989591292213482400, 1754941249648x796792188496967000, 1748581534531x956271769254002200, 1762889659042x996969350831174300, 1758147388607x898014240790697700, 1762271200864x775090106640580500, 1744319857648x144922844539837200, 1744282156200x727555159743162000, 1764342295066x618134664283571500, 1744737250347x219277345743008400, 1747184079669x994211808429350800, 1749068120323x412920063824988600, 1747221865162x703532834449508000, 1758568877707x715638242996164100, 1763569204895x378265538177280400, 1753985929691x853149258569598100, 1746467711533x453074785848415400, 1744260813114x505427712482621440, 1753465897836x101289632151690960, 1750784475796x702583457937545900, 1758120880051x675194275556497400, 1747165674437x491901038958021200, 1744907031541x119079844893356540, 1751402056748x637551618886434600, 1763305551668x997299018011994600, 1752687366861x422755081931784260, 1752182630575x854371423894944000, 1745597587022x519433479989605000, 1760118921086x941497076227920600, 1764711530894x480989914892320700, 1757355028996x505189727810192200, 1766070455303x639821695383855700, 1750783679107x801419812763124500, 1755271286521x378031808974615550, 1757720364741x595714121363069200, 1751744301621x758526182685981300, 1745533127765x291393362647413700, 1746843461447x686795565273950000, 1763509156539x144450665564595840, 1754949567759x639105313824555300, 1750423781412x480534435350699700, 1747163465846x476237095610093000, 1749580724532x760028975589297300, 1748365021326x105262688542451250, 1747170561218x640297169073643000, 1762364811793x796217509980630800, 1744736810207x919925185055488400, 1761044854709x307607562836745150, 1765001972595x338020444395840100, 1748389292320x918627677903932400, 1746548006831x128230088489826860, 1744743906400x631087870982087000",false,,,,,,,impression
ajs-next-1767070901546-e0b0ffa7-82a2-44fb-b263-d17b009fcd15,7da74e2b-add4-465f-969b-36d1e9b1a83e,search,,search,2025-12-30 05:01:41.546000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=law&category=,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=law&category=,search,search,,,,,,,,,page
ajs-next-1767070967100-dc8ffc08-b70f-4104-90c8-e78322a4b659,7da74e2b-add4-465f-969b-36d1e9b1a83e,,,,2025-12-30 05:02:47.100000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=law&category=,,,,,,,,,,,,,search,,,,,,button_click
ajs-next-1767070996725-6d58ae04-1ecd-4247-a460-a766a6087d9a,7da74e2b-add4-465f-969b-36d1e9b1a83e,,,,2025-12-30 05:03:16.725000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=engineer&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=engineer&category=,,,,,,,,,Finance,,,,,,,main_search,,,search
ajs-next-1767071031235-df0ccc1f-d13e-4673-8f0a-caf4c63d50af,7da74e2b-add4-465f-969b-36d1e9b1a83e,,,,2025-12-30 05:03:51.235000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,Health & Wellness,,,,,,,main_search,,,search
ajs-next-1767071032287-56734f0a-caf4-463d-90af-8e31f7c992d0,7da74e2b-add4-465f-969b-36d1e9b1a83e,,,,2025-12-30 05:03:52.287000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,true,,,,main_list,,,impression
ajs-next-1767071031553-cc1fd13e-5673-4f0a-8af4-c63d50af8e31,7da74e2b-add4-465f-969b-36d1e9b1a83e,search,,search,2025-12-30 05:03:51.553000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,,,,,,,,,page
ajs-next-1767070716214-add4c65f-969b-46d1-a9b1-a83e9fb5899c,7da74e2b-add4-465f-969b-36d1e9b1a83e,,,,2025-12-30 04:58:36.214000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1753982403438x535213824960417500, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1743549178851x847080663521240200",true,,,,,,,impression
