category,messageId,name,userId,originalTimestamp,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,button_name,location,search_text,email,input_num,input_name,city,parish,input_value,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,properties,traits,event_type
,ajs-next-1772482677991-c988cf98-0275-4539-94f9-de778821c27c,,,2026-03-02 20:17:57.991000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=caplis&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=caplis&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,true,,sidebar,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1772482638092-1e7c8705-bbdc-4d09-8335-b3fca1f9cc37,,,2026-03-02 20:17:18.092000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,"1750436264420x989591292213482400, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,,,,,,,impression
search,ajs-next-1772482677686-4dc3c988-cf98-4275-9539-94f9de778821,search,,2026-03-02 20:17:57.686000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=caplis&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=caplis&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=caplis&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=caplis&category=,search,search,,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1772483728753-bb58dcbc-acce-4568-a167-324fd01f713a,,,2026-03-02 20:35:28.753000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1772484906786-cceb0a7b-f4f6-469c-b9e1-bb9e8fd931aa,,1772482882558x843076024552954900,2026-03-02 20:55:06.786000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,,,,drpeter@thepeakhc.com,,,,St. Mark - Highlands Ranch,,,,"At Peak Health Center, we help people move better, feel stronger, and live healthier through personalized, whole-body care. Our approach goes beyond temporary symptom relief — we focus on identifying and correcting the underlying causes of pain, dysfunction, and decreased performance so you can achieve long-term wellness.

We specialize in individualized chiropractic care designed to restore proper movement, improve nervous system function, and support the body’s natural ability to heal. Every patient receives a thorough evaluation and a customized care plan tailored to their specific goals, lifestyle, and health history.

Whether you are struggling with back or neck pain, headaches, sports injuries, posture problems, or everyday stress on your body, our goal is to help you regain confidence in how you move and function.

Services offered at Peak Health Center:
- Chiropractic Care (Webster Technique Certified, Upper Cervical Specialist, TRT, Diversified, Gonstead, Thompson, Flexion Distraction and more)
- Softwave Tissue Regenerative Therapy
- Low Level Laser Therapy
- Knee Restoration
- Traction

We work with individuals and families who want more than quick fixes — people who are ready to invest in lasting health, improved mobility, and a higher quality of life.

Our mission is simple: Help you reach your peak health so you can do more of what you love.",info@thepeakhc.com,Peak Health Center,Health & Wellness,3033391575,Chiropractic,www.thepeakhc.com,,,db_update
,ajs-next-1772482654453-1178d586-0770-4822-b70b-a61bd61242fc,,,2026-03-02 20:17:34.453000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=caplis&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=caplis&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,main_search,caplis,,,,,,,,,,,,,,,,,,search
,ajs-next-1772482711004-f3153cda-7010-4f3a-94f8-8b707cbfcc08,,,2026-03-02 20:18:31.004000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=humble%20energy%20services&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=humble%20energy%20services&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1748581534531x956271769254002200,false,more_info_text,,,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1772483728752-a96abb58-dcbc-4cce-b568-e167324fd01f,,,2026-03-02 20:35:28.752000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,,,,,,,impression
search,ajs-next-1772482705647-de778821-c27c-4cee-b315-3cda70103f3a,search,,2026-03-02 20:18:25.647000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=humble%20energy%20services&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=humble%20energy%20services&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=humble%20energy%20services&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=humble%20energy%20services&category=,search,search,,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1772483737532-66b8220f-12e8-4e98-a5f9-3c9b9c733177,,,2026-03-02 20:35:37.532000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractor&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,true,,sidebar,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1772483870927-1c7fe60c-8a56-4360-beb3-9e86bb5185fb,,1772482882558x843076024552954900,2026-03-02 20:37:50.927000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,,,,,6,website,,,www.thepeakhc.com,,,,,,,,,,,,input_changed
,ajs-next-1772482640322-bbdcad09-0335-43fc-a1f9-cc379d0e9280,,,2026-03-02 20:17:20.322000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,caplis,,,,,,,,,,,,,,,,,,search
,ajs-next-1772482642656-60854c64-4259-4178-9586-07708822770b,,,2026-03-02 20:17:22.656000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=caplis&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=caplis&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1743549178851x847080663521240200,true,,main_list,,,,,,,,,,,,,,,,,,,impression
profile,ajs-next-1772482960360-d17e266c-7575-456a-81b3-cd2a94e228ad,business_profile,,2026-03-02 20:22:40.360000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/centennial-pediatrics-1764781838221x716772635359430500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/centennial-pediatrics-1764781838221x716772635359430500,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/business_profile/centennial-pediatrics-1764781838221x716772635359430500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/centennial-pediatrics-1764781838221x716772635359430500,profile,business_profile,1764781838221x716772635359430500,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1772484323165-85fba917-36d3-4fe7-8be5-cceb0a7bf4f6,,1772482882558x843076024552954900,2026-03-02 20:45:23.165000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,,,,,11,description,,,"At Peak Health Center, we help people move better, feel stronger, and live healthier through personalized, whole-body care. Our approach goes beyond temporary symptom relief — we focus on identifying and correcting the underlying causes of pain, dysfunction, and decreased performance so you can achieve long-term wellness.

We specialize in individualized chiropractic care designed to restore proper movement, improve nervous system function, and support the body’s natural ability to heal. Every patient receives a thorough evaluation and a customized care plan tailored to their specific goals, lifestyle, and health history.

Whether you are struggling with back or neck pain, headaches, sports injuries, posture problems, or everyday stress on your body, our goal is to help you regain confidence in how you move and function.

At Peak Health Center, care may include:

- Precise chiropractic adjustments

- Functional movement and posture assessment

- Injury recovery and rehabilitation guidance

- Wellness and preventative care strategies

- Lifestyle and health optimization support

We work with individuals and families who want more than quick fixes — people who are ready to invest in lasting health, improved mobility, and a higher quality of life.

Our mission is simple: Help you reach your peak health so you can do more of what you love.",,,,,,,,,,,,input_changed
,ajs-next-1772482642352-b6666085-4c64-4259-9178-d58607708822,,,2026-03-02 20:17:22.352000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=caplis&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=caplis&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,true,,sidebar,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1772483756797-1e9825f9-3c9b-4c73-b177-ef5a28dbf3ac,,,2026-03-02 20:35:56.797000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractor&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,search,,,,,,,,,,,,,,,,,,,,button_click
search,ajs-next-1772482664285-2af8aede-f73d-43bc-8dad-30cc4dc3c988,search,,2026-03-02 20:17:44.285000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1772482678294-cf980275-9539-44f9-9e77-8821c27c7cee,,,2026-03-02 20:17:58.294000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=caplis&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=caplis&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1743547621069x279645472884266780,true,,main_list,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1772482654150-42591178-d586-4770-8822-770ba61bd612,,,2026-03-02 20:17:34.150000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=caplis&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=caplis&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,search,,,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1772483897342-7eb39e86-bb51-45fb-a917-36d32fe7cbe5,,1772482882558x843076024552954900,2026-03-02 20:38:17.342000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,,,,,10,email_checkbox,,,,,,,,,,,,,,,input_changed
,ajs-next-1772482919926-0ea78459-5068-4542-80ad-b91cf4e2bf37,,,2026-03-02 20:21:59.926000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1772482706255-c27c7cee-f315-4cda-b010-3f3a54f88b70,,,2026-03-02 20:18:26.255000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=humble%20energy%20services&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=humble%20energy%20services&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1743547621069x279645472884266780,true,,main_list,,,,,,,,,,,,,,,,,,,impression
index,ajs-next-1772482883652-6429696b-db5c-4ff9-a0a5-06c95bc73050,index,,2026-03-02 20:21:23.652000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1772484890274-36d32fe7-cbe5-4ceb-8a7b-f4f6069cb9e1,,1772482882558x843076024552954900,2026-03-02 20:54:50.274000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,,,,,11,description,,,"At Peak Health Center, we help people move better, feel stronger, and live healthier through personalized, whole-body care. Our approach goes beyond temporary symptom relief — we focus on identifying and correcting the underlying causes of pain, dysfunction, and decreased performance so you can achieve long-term wellness.

We specialize in individualized chiropractic care designed to restore proper movement, improve nervous system function, and support the body’s natural ability to heal. Every patient receives a thorough evaluation and a customized care plan tailored to their specific goals, lifestyle, and health history.

Whether you are struggling with back or neck pain, headaches, sports injuries, posture problems, or everyday stress on your body, our goal is to help you regain confidence in how you move and function.

Services offered at Peak Health Center:
- Chiropractic Care (Webster Technique Certified, Upper Cervical Specialist, TRT, Diversified, Gonstead, Thompson, Flexion Distraction and more)
- Softwave Tissue Regenerative Therapy
- Low Level Laser Therapy
- Knee Restoration
- Traction

We work with individuals and families who want more than quick fixes — people who are ready to invest in lasting health, improved mobility, and a higher quality of life.

Our mission is simple: Help you reach your peak health so you can do more of what you love.",,,,,,,,,,,,input_changed
profile,ajs-next-1772484907776-9d97530b-7e04-450e-81fe-2a0440e00b5d,business_profile,1772482882558x843076024552954900,2026-03-02 20:55:07.776000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/peak-health-center,https://coloradocatholicbusinessdirectory.com/,,Peak Health Center | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/peak-health-center,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/business_profile/peak-health-center,https://coloradocatholicbusinessdirectory.com/,,Peak Health Center | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/peak-health-center,profile,business_profile,1772482882558x843076024552954900,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1772482678601-02759539-94f9-4e77-8821-c27c7ceef315,,,2026-03-02 20:17:58.601000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=caplis&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=caplis&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1772482893465-af452f17-3648-4ea7-8459-5068154200ad,,,2026-03-02 20:21:33.465000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,true,,main_list,,,,,,,,,,,,,,,,,,,impression
search,ajs-next-1772483737228-1e5366b8-220f-42e8-9e98-25f93c9b9c73,search,,2026-03-02 20:35:37.228000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractor&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractor&category=,search,search,,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1772482642963-4c644259-1178-4586-8770-8822770ba61b,,,2026-03-02 20:17:22.963000+00:00,f5e6ea40-1e7c-4705-bbdc-ad090335b3fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=caplis&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=caplis&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,impression
start,ajs-next-1772483780714-611b17e8-3596-4f87-b1a8-07c972cc0b6d,start,,2026-03-02 20:36:20.714000+00:00,1b17e835-96cf-47f1-a807-c972cc0b6d8c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/start,https://www.google.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Chromium', 'version': '144'}, {'brand': 'Not:A-Brand', 'version': '8'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/start,https://www.google.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,,,,,,,,,,,,,,,,page
