originalTimestamp,anonymousId,messageId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,sponsored_listing,name,category,path,referrer,search,title,url,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,button_name,location,search_text,city,parish,event_type
2025-12-12 17:19:38.071000+00:00,b5dc7f6f-324e-4752-8b06-b689a8d574b5,ajs-next-1765559978071-9bc76adc-51fe-4bde-b0a1-2c46455657e3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,,,search,,,,,button_click
2025-12-12 17:21:25.927000+00:00,b5dc7f6f-324e-4752-8b06-b689a8d574b5,ajs-next-1765560085927-fa36ebfe-0193-485a-8b49-d7ce8dd56f74,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/business_profile/grants-handy-work-1747398900475x598159844147748100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,1747398900475x598159844147748100,,,,,,,,,,,,,,visit_website,,,,,button_click
2025-12-12 17:19:39.004000+00:00,b5dc7f6f-324e-4752-8b06-b689a8d574b5,ajs-next-1765559979004-fbdeb0a1-2c46-4556-97e3-e9ca6e815ecd,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/search,,?query=Grant&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Grant&category=,,true,,,,,,,,,,,,,,sidebar,,,,impression
2025-12-12 17:19:45.890000+00:00,b5dc7f6f-324e-4752-8b06-b689a8d574b5,ajs-next-1765559985890-455657e3-e9ca-4e81-9ecd-ae73b1afdce5,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/search,,?query=Grant&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Grant&category=,1747398900475x598159844147748100,false,,,,,,,,,,,,,more_info_text,,,,,button_click
2025-12-12 17:19:39.310000+00:00,b5dc7f6f-324e-4752-8b06-b689a8d574b5,ajs-next-1765559979310-b0a12c46-4556-47e3-a9ca-6e815ecdae73,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/search,,?query=Grant&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Grant&category=,1753374338412x209529915103450200,true,,,,,,,,,,,,,,main_list,,,,impression
2025-12-12 20:55:30.935000+00:00,5a0e6173-1f04-4ae0-8fb2-ddaaaef0fcc9,ajs-next-1765572930935-f45a0e61-731f-44ea-a0cf-b2ddaaaef0fc,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,1749742920378x965836759111504900,,business_profile,profile,/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,profile,business_profile,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,macOS,,,,,,page
2025-12-12 20:55:08.254000+00:00,3f0ef098-b267-4baa-881f-4a0338b55899,ajs-next-1765572908254-3c3f0ef0-98b2-47ab-aa48-1f4a0338b558,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1763232915726x449247629567227650,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763232915726x449247629567227650,,,how_it_works,how_it_works,/how_it_works/1763232915726x449247629567227650,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763232915726x449247629567227650,how_it_works,how_it_works,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
2025-12-12 22:48:03.714000+00:00,95daaa0b-aca2-462e-aded-0b7c5fa26dab,ajs-next-1765579683714-2995daaa-0bac-4286-ae6d-ed0b7c5fa26d,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/longbowman-services-llc-1765399408996x262641226191956400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/longbowman-services-llc-1765399408996x262641226191956400,1765399408996x262641226191956400,,business_profile,profile,/business_profile/longbowman-services-llc-1765399408996x262641226191956400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/longbowman-services-llc-1765399408996x262641226191956400,profile,business_profile,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
2025-12-12 23:56:22.674000+00:00,fe04922f-3ebd-4a80-aee6-714ab039ae66,ajs-next-1765583782674-3ebdca80-eee6-414a-b039-ae6640a34ae8,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1743549178851x847080663521240200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1753374338412x209529915103450200",true,,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,impression
2025-12-12 23:56:56.327000+00:00,fe04922f-3ebd-4a80-aee6-714ab039ae66,ajs-next-1765583816327-61709422-1e25-4d28-872d-74b643e54a16,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"1761044854709x307607562836745150, 1764893879099x465248075524681500, 1749580724532x760028975589297300, 1744643921578x315333816253624100, 1746631267951x741803061642879500, 1763509156539x144450665564595840, 1762271200864x775090106640580500, 1761762406893x958878656538368500, 1744737250347x219277345743008400, 1744579851707x640487742075829500, 1763569204895x378265538177280400, 1759423986281x805514757919405700, 1744736810207x919925185055488400, 1750436264420x989591292213482400, 1750785338983x949958887494882000, 1746548006831x128230088489826860, 1754505203290x671062062407191900, 1743547621069x279645472884266780, 1759930025997x126109694575208930, 1757355028996x505189727810192200, 1747594874125x270237571814453630, 1748581534531x956271769254002200, 1750423781412x480534435350699700, 1753465897836x101289632151690960, 1746855895334x711816173120128000, 1744760380914x558772773612561600, 1744743906400x631087870982087000, 1751425811600x127124815802215140, 1745597587022x519433479989605000, 1765399408996x262641226191956400, 1751749348389x952656707958261400, 1747848709032x210920410073364830, 1753374338412x209529915103450200, 1760118921086x941497076227920600, 1749742920378x965836759111504900, 1764711530894x480989914892320700, 1763672237927x725969385673238800, 1759153763139x433792388290277000, 1746467711533x453074785848415400, 1746765568691x979794717919274100, 1750783679107x801419812763124500, 1754941249648x796792188496967000, 1744134674881x127285411168640110, 1752182630575x854371423894944000, 1755271286521x378031808974615550, 1745533127765x291393362647413700, 1744335958024x226211831616957250, 1747827548541x313848517899538500, 1763255155587x707008769292458900, 1752687366861x422755081931784260, 1762889659042x996969350831174300, 1755533063776x956164571796881400, 1745528732739x896561533370513300, 1744157592334x292550965261606100, 1747185390251x665604546429507900, 1748365021326x105262688542451250, 1747420152884x437771544876149700, 1753982403438x535213824960417500, 1747216018889x770977089491677400, 1749068120323x412920063824988600, 1750783674403x491887953737125700, 1744751205492x235134337285239230, 1749173974503x736079030141835600, 1746938798847x931997689495082400, 1746635677548x343522492232585660, 1762364811793x796217509980630800, 1761762460002x434978052003146300, 1763408145585x201322720695875870, 1751224250248x539537516841198200, 1747170561218x640297169073643000, 1754949567759x639105313824555300, 1744319857648x144922844539837200, 1744907031541x119079844893356540, 1744391553368x301043576290850300, 1758312173588x895819358343598700, 1747184079669x994211808429350800, 1758568877707x715638242996164100, 1754927931120x470668069008822300, 1743549178851x847080663521240200, 1763148950401x545361905340972600, 1750784475796x702583457937545900, 1753911193017x504194995643152640, 1754084205128x675147807630683600, 1757438153395x416809556103947500, 1764781838221x716772635359430500, 1753135741395x558904608479141570, 1757720364741x595714121363069200, 1747163465846x476237095610093000, 1744398484109x785674167096991400, 1754081360962x724252535884739300, 1747398900475x598159844147748100, 1758120880051x675194275556497400, 1746827109704x963221719337950200, 1760458225389x690604949380638100, 1751402056748x637551618886434600, 1747415704843x665338483592092500, 1754624056001x759184470890143000, 1747221865162x703532834449508000, 1747864432460x772931238395911000, 1752717497153x537286585580736960, 1747183179554x540122160625888100, 1751319669665x621437589169731200, 1762957766158x632118084948257900, 1744397288473x909294892772270800, 1744260813114x505427712482621440, 1761930377989x951815782791809400, 1764963280733x431041418968701760, 1753909381745x872991521395046100, 1761919898226x928695665795906700, 1753985929691x853149258569598100, 1747165674437x491901038958021200, 1744175271939x575064790204550460, 1757369121056x350487849823425600, 1744740154739x566945822952470660, 1745273541628x945470626229355500, 1765001972595x338020444395840100, 1751744301621x758526182685981300, 1764342295066x618134664283571500, 1757437593796x460281345015416640, 1749057953945x756346430245684600, 1746843461447x686795565273950000, 1758147388607x898014240790697700, 1748389292320x918627677903932400, 1750784029587x963255839088365200, 1744748222708x779656090283929300, 1755621956288x571897163769246900, 1763305551668x997299018011994600, 1744282156200x727555159743162000",false,,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,impression
2025-12-12 23:56:36.596000+00:00,fe04922f-3ebd-4a80-aee6-714ab039ae66,ajs-next-1765583796596-5bd02079-4daa-465c-ac42-e505a0f50928,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/about_us/1765583781300x531815917414783400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1765583781300x531815917414783400,,,about_us,about_us,/about_us/1765583781300x531815917414783400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1765583781300x531815917414783400,about_us,about_us,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
2025-12-12 23:57:05.495000+00:00,fe04922f-3ebd-4a80-aee6-714ab039ae66,ajs-next-1765583825495-1ae94bca-2f65-4268-91a2-e47ca05d1cdf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744579851707x640487742075829500, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1753982403438x535213824960417500",true,,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,impression
2025-12-12 23:56:55.703000+00:00,fe04922f-3ebd-4a80-aee6-714ab039ae66,ajs-next-1765583815703-8f2aa6c4-6170-4422-9e25-6d28472d74b6,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,true,,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,sidebar,,,,impression
2025-12-12 23:57:02.207000+00:00,fe04922f-3ebd-4a80-aee6-714ab039ae66,ajs-next-1765583822207-1687354c-6233-41db-8fc0-43e48aa6e8df,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/about_us/1765583781300x531815917414783400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1765583781300x531815917414783400,,,about_us,about_us,/about_us/1765583781300x531815917414783400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1765583781300x531815917414783400,about_us,about_us,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
2025-12-12 23:57:05.052000+00:00,fe04922f-3ebd-4a80-aee6-714ab039ae66,ajs-next-1765583825052-de901ae9-4bca-4f65-8268-91a2e47ca05d,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
2025-12-12 23:56:22.076000+00:00,fe04922f-3ebd-4a80-aee6-714ab039ae66,ajs-next-1765583782076-d4fe0492-2f3e-4dca-80ee-e6714ab039ae,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
2025-12-12 23:56:22.079000+00:00,fe04922f-3ebd-4a80-aee6-714ab039ae66,ajs-next-1765583782079-922f3ebd-ca80-4ee6-b14a-b039ae6640a3,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1743549178851x847080663521240200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1753374338412x209529915103450200",true,,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,impression
2025-12-12 23:56:55.384000+00:00,fe04922f-3ebd-4a80-aee6-714ab039ae66,ajs-next-1765583815384-36358f2a-a6c4-4170-9422-1e256d28472d,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
2025-12-12 23:56:56.017000+00:00,fe04922f-3ebd-4a80-aee6-714ab039ae66,ajs-next-1765583816017-a6c46170-9422-4e25-ad28-472d74b643e5,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,1743547621069x279645472884266780,true,,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,main_list,,,,impression
2025-12-13 00:12:29.061000+00:00,eb34ff15-83ab-49e3-ad4c-a8f1978c2dea,ajs-next-1765584749061-b0eb34ff-1583-4b49-a3ed-4ca8f1978c2d,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1765551391877x764325784038095700,,dashboard,dashboard,/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,,,,,,,,,page
2025-12-13 02:00:15.043000+00:00,bb1402d6-c964-430f-a257-982cefcdaa64,ajs-next-1765591215043-7abb1402-d6c9-4473-8fe2-57982cefcdaa,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1763159300755x201718309282412640,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763159300755x201718309282412640,,,how_it_works,how_it_works,/how_it_works/1763159300755x201718309282412640,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763159300755x201718309282412640,how_it_works,how_it_works,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
2025-12-13 06:52:28.267000+00:00,73629656-09ae-45ff-ae83-5c90d2628783,ajs-next-1765608748267-5b736296-5609-4e25-bfae-835c90d26287,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1764468601451x594871297713932800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1764468601451x594871297713932800,,,how_it_works,how_it_works,/how_it_works/1764468601451x594871297713932800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1764468601451x594871297713932800,how_it_works,how_it_works,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
