userId,anonymousId,originalTimestamp,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,location,category,name,path,referrer,search,title,url,category_properties,name_properties,button_name,city,search_text,parish,input_num,input_name,traits,input_value,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,email,event_type
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:54.725000+00:00,ajs-next-1765390194725-ec39aa22-ca9c-4061-b5e6-a428f6ba67b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=Marketing%2FB2B,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,true,sidebar,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 17:59:03.810000+00:00,ajs-next-1765389543810-2458810d-663d-47c7-8bda-549353fc9231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/terms_of_service/1765389228210x557550343483976400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/1765389228210x557550343483976400,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,terms,terms_of_service,/terms_of_service/1765389228210x557550343483976400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/1765389228210x557550343483976400,terms,terms_of_service,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 17:56:14.697000+00:00,ajs-next-1765389374697-6c3741fe-d0b9-47cf-a7ad-487f9fe1d4c9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1743549178851x847080663521240200,true,main_list,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:01:41.589000+00:00,ajs-next-1765389701589-40f10d30-feb5-4db6-8361-67c877ef3b11,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,"1764963280733x431041418968701760, 1750784029587x963255839088365200, 1746827109704x963221719337950200, 1753135741395x558904608479141570, 1763672237927x725969385673238800, 1757369121056x350487849823425600, 1760458225389x690604949380638100, 1761762406893x958878656538368500, 1761919898226x928695665795906700, 1750785338983x949958887494882000, 1744391553368x301043576290850300, 1753982403438x535213824960417500, 1746635677548x343522492232585660, 1758312173588x895819358343598700, 1744134674881x127285411168640110",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,a0277e0d-3e4e-44de-8bf3-6e220ce03cc1,2025-12-10 18:47:36.745000+00:00,ajs-next-1765392456745-3e4ed4de-8bf3-4e22-8ce0-3cc1a21b2576,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 17:55:25.225000+00:00,ajs-next-1765389325225-280c33e7-19ea-4172-bf57-d5723b322c26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/about_us/1765389228210x557550343483976400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1765389228210x557550343483976400,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,about_us,about_us,/about_us/1765389228210x557550343483976400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1765389228210x557550343483976400,about_us,about_us,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:05:52.172000+00:00,ajs-next-1765389952172-0f3cb722-037a-4014-bd77-0c5fde185052,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,Home Services,,,,,,,,,,,,,,,,,,,,search
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:06:33.741000+00:00,ajs-next-1765389993741-b4630301-2121-4487-9eea-16a4cd0a2486,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:07:12.028000+00:00,ajs-next-1765390032028-1eea16a4-cd0a-4486-8601-06367d1026ef,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1744134674881x127285411168640110,false,,,,,,,,,,,more_info_text,,,,,,,,,,,,,,,,,,button_click
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:00.354000+00:00,ajs-next-1765390140354-f0978362-0de2-451a-b05b-8a16481a9559,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:31.871000+00:00,ajs-next-1765390171871-6f073388-8834-46e6-8950-64e3f929ce7f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,main_search,,,,,,,,Other,,,,"Broomfield, Colorado",Nativity of Our Lord,,,,,,,,,,,,,,,search
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 17:54:35.173000+00:00,ajs-next-1765389275173-e24e96e6-7774-4e5f-af8f-6f200e66ae13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1753374338412x209529915103450200,true,main_list,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:06:20.083000+00:00,ajs-next-1765389980083-39f61e09-76cd-4463-8301-212114871eea,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,main_search,,,,,,,,Home Services,,,,,,,,,,,,,,,,,,,,search
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:01.955000+00:00,ajs-next-1765390141955-2bc9bc5c-ca66-42a8-b197-0f00c0176f07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=,search,search,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 17:54:32.757000+00:00,ajs-next-1765389272757-ddc844c4-ce47-4f92-851a-de33a289d5f5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 17:55:22.784000+00:00,ajs-next-1765389322784-618aad5b-6127-4bfa-a7e7-839a8b08af82,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,navbar,,,,,,,,,,logo,,,,,,,,,,,,,,,,,,button_click
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:08:45.517000+00:00,ajs-next-1765390125517-cd96250d-f097-4362-8de2-351a705b8a16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:45.682000+00:00,ajs-next-1765390185682-32aad356-5a2b-47fb-9140-6a8fec39aa22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,true,sidebar,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:02:27.010000+00:00,ajs-next-1765389747010-6c14728c-3e0b-41c9-87ce-929bb8891201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/solera-national-bank--1746635677548x343522492232585660,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solera-national-bank--1746635677548x343522492232585660,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1746635677548x343522492232585660,,,profile,business_profile,/business_profile/solera-national-bank--1746635677548x343522492232585660,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solera-national-bank--1746635677548x343522492232585660,profile,business_profile,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 17:54:53.632000+00:00,ajs-next-1765389293632-77745e5f-2f8f-4f20-8e66-ae13f89a817d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1753374338412x209529915103450200,true,main_sponsor,,,,,,,,,,more_info,,,,,,,,,,,,,,,,,,button_click
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:18.128000+00:00,ajs-next-1765390158128-0f00c017-6f07-4388-8834-f6e6095064e3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,main_search,,,,,,,,,,,,"Broomfield, Colorado",Nativity of Our Lord,,,,,,,,,,,,,,,search
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:54.411000+00:00,ajs-next-1765390194411-6a8fec39-aa22-4a9c-a061-f5e6a428f6ba,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=Marketing%2FB2B,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=Marketing%2FB2B,search,search,,,,,,,,,,,,,,,,,,,page
,a0277e0d-3e4e-44de-8bf3-6e220ce03cc1,2025-12-10 18:47:36.744000+00:00,ajs-next-1765392456744-7e0d3e4e-d4de-4bf3-ae22-0ce03cc1a21b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 17:54:07.551000+00:00,ajs-next-1765389247551-a6344b66-ddc8-44c4-8e47-1f92c51ade33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 17:54:08.090000+00:00,ajs-next-1765389248090-4b66ddc8-44c4-4e47-9f92-c51ade33a289,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,"1752717497153x537286585580736960, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:02:47.776000+00:00,ajs-next-1765389767776-1cc53b03-8108-4aad-b795-10fbd8cd47d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,"1763672237927x725969385673238800, 1764963280733x431041418968701760, 1746827109704x963221719337950200, 1750784029587x963255839088365200, 1750785338983x949958887494882000, 1757369121056x350487849823425600, 1744391553368x301043576290850300, 1746635677548x343522492232585660, 1753135741395x558904608479141570, 1761919898226x928695665795906700, 1753982403438x535213824960417500, 1744134674881x127285411168640110, 1760458225389x690604949380638100, 1761762406893x958878656538368500, 1758312173588x895819358343598700",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:02.569000+00:00,ajs-next-1765390142569-ca66f2a8-b197-4f00-8017-6f0733888834,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1753982403438x535213824960417500,true,main_list,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:55.037000+00:00,ajs-next-1765390195037-aa22ca9c-6061-45e6-a428-f6ba67b9facc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=Marketing%2FB2B,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1743547621069x279645472884266780,true,main_list,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 17:56:15.005000+00:00,ajs-next-1765389375005-41fed0b9-77cf-47ad-887f-9fe1d4c9aad3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,"1750784029587x963255839088365200, 1750785338983x949958887494882000, 1764963280733x431041418968701760, 1747848709032x210920410073364830, 1746467711533x453074785848415400, 1762889659042x996969350831174300, 1757355028996x505189727810192200, 1764711530894x480989914892320700, 1744737250347x219277345743008400, 1757437593796x460281345015416640, 1754505203290x671062062407191900, 1744260813114x505427712482621440, 1750423781412x480534435350699700, 1744398484109x785674167096991400, 1747184079669x994211808429350800, 1749742920378x965836759111504900, 1743547621069x279645472884266780, 1746827109704x963221719337950200, 1761930377989x951815782791809400, 1747594874125x270237571814453630, 1760458225389x690604949380638100, 1762364811793x796217509980630800, 1746855895334x711816173120128000, 1753982403438x535213824960417500, 1746631267951x741803061642879500, 1747827548541x313848517899538500, 1761762460002x434978052003146300, 1747221865162x703532834449508000, 1765001972595x338020444395840100, 1750436264420x989591292213482400, 1759153763139x433792388290277000, 1755621956288x571897163769246900, 1758147388607x898014240790697700, 1758120880051x675194275556497400, 1752687366861x422755081931784260, 1745533127765x291393362647413700, 1747170561218x640297169073643000, 1764342295066x618134664283571500, 1744282156200x727555159743162000, 1747415704843x665338483592092500, 1747185390251x665604546429507900, 1753465897836x101289632151690960, 1754949567759x639105313824555300, 1747183179554x540122160625888100, 1746635677548x343522492232585660, 1747163465846x476237095610093000, 1763672237927x725969385673238800, 1744391553368x301043576290850300, 1745273541628x945470626229355500, 1744643921578x315333816253624100, 1744134674881x127285411168640110, 1743549178851x847080663521240200, 1746938798847x931997689495082400, 1744760380914x558772773612561600, 1747420152884x437771544876149700, 1745597587022x519433479989605000, 1744157592334x292550965261606100, 1748389292320x918627677903932400, 1754941249648x796792188496967000, 1748365021326x105262688542451250, 1761762406893x958878656538368500, 1747398900475x598159844147748100, 1744743906400x631087870982087000, 1746765568691x979794717919274100, 1751224250248x539537516841198200, 1763569204895x378265538177280400, 1758312173588x895819358343598700, 1751425811600x127124815802215140, 1750783679107x801419812763124500, 1754084205128x675147807630683600, 1762957766158x632118084948257900, 1749057953945x756346430245684600, 1749068120323x412920063824988600, 1747165674437x491901038958021200, 1745528732739x896561533370513300, 1749580724532x760028975589297300, 1753911193017x504194995643152640, 1755271286521x378031808974615550, 1757369121056x350487849823425600, 1744175271939x575064790204550460, 1757720364741x595714121363069200, 1763408145585x201322720695875870, 1746548006831x128230088489826860, 1744335958024x226211831616957250, 1754927931120x470668069008822300, 1744736810207x919925185055488400, 1763255155587x707008769292458900, 1754081360962x724252535884739300, 1744397288473x909294892772270800, 1744751205492x235134337285239230, 1746843461447x686795565273950000, 1758568877707x715638242996164100, 1753985929691x853149258569598100, 1752182630575x854371423894944000, 1759423986281x805514757919405700, 1744319857648x144922844539837200, 1751402056748x637551618886434600, 1749173974503x736079030141835600, 1752717497153x537286585580736960, 1763148950401x545361905340972600, 1764781838221x716772635359430500, 1750783674403x491887953737125700, 1744748222708x779656090283929300, 1751749348389x952656707958261400, 1763509156539x144450665564595840, 1764893879099x465248075524681500, 1757438153395x416809556103947500, 1751744301621x758526182685981300, 1747216018889x770977089491677400, 1762271200864x775090106640580500, 1755533063776x956164571796881400, 1753135741395x558904608479141570, 1748581534531x956271769254002200, 1761044854709x307607562836745150, 1744740154739x566945822952470660, 1744907031541x119079844893356540, 1759930025997x126109694575208930, 1754624056001x759184470890143000, 1753909381745x872991521395046100, 1744579851707x640487742075829500, 1760118921086x941497076227920600, 1761919898226x928695665795906700, 1747864432460x772931238395911000, 1763305551668x997299018011994600, 1751319669665x621437589169731200, 1750784475796x702583457937545900, 1753374338412x209529915103450200",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
