anonymousId,category,originalTimestamp,messageId,name,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,location,search_text,button_name,email,traits,properties,input_value,input_num,input_name,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,event_type
3d9d562b-6772-4a38-8e04-b5a78731bc3a,index,2026-02-03 01:27:34.400000+00:00,ajs-next-1770082054400-3645ff83-91af-4e63-a777-508be3752213,index,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
01063b65-ca7d-4d6a-80b3-dd58d98466e0,profile,2026-02-03 01:28:41.536000+00:00,ajs-next-1770082121536-ae32faef-a290-4393-aef3-c9f755c84de3,business_profile,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,1753982403438x535213824960417500,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
01063b65-ca7d-4d6a-80b3-dd58d98466e0,start,2026-02-03 01:28:57.521000+00:00,ajs-next-1770082137521-c4e883cc-ef07-4e44-9d4e-a1bcd8976c8c,start,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,,,,,,,,,,,,,,,,,,,,,page
01063b65-ca7d-4d6a-80b3-dd58d98466e0,profile,2026-02-03 01:28:46.548000+00:00,ajs-next-1770082126548-3d2e0f83-0066-4bc4-b0d4-c898d1b150b6,business_profile,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,1752717497153x537286585580736960,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
01063b65-ca7d-4d6a-80b3-dd58d98466e0,profile,2026-02-03 01:28:37.603000+00:00,ajs-next-1770082117603-8001063b-65ca-4d8d-aa00-b3dd58d98466,business_profile,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,1743547621069x279645472884266780,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
3d9d562b-6772-4a38-8e04-b5a78731bc3a,,2026-02-03 01:27:34.824000+00:00,ajs-next-1770082054824-ff8391af-4e63-4777-908b-e375221317f9,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1753374338412x209529915103450200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1752717497153x537286585580736960",,,true,,,,,,,,,,,,,,,,,,,,,impression
3d9d562b-6772-4a38-8e04-b5a78731bc3a,,2026-02-03 01:27:34.826000+00:00,ajs-next-1770082054826-91af4e63-a777-408b-a375-221317f9ab64,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1753374338412x209529915103450200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1752717497153x537286585580736960",,,true,,,,,,,,,,,,,,,,,,,,,impression
760d61d1-283f-48bf-8211-3ed2e3007b42,profile,2026-02-03 07:01:02.594000+00:00,ajs-next-1770102062594-77760d61-d128-4f78-bf82-113ed2e3007b,business_profile,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,1744335958024x226211831616957250,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
760d61d1-283f-48bf-8211-3ed2e3007b42,start,2026-02-03 07:01:21.612000+00:00,ajs-next-1770102081614-c47b0e32-5752-492f-b5a4-3435436d510e,start,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,,,,,,,,,,,,,,,,,,,,,page
760d61d1-283f-48bf-8211-3ed2e3007b42,profile,2026-02-03 07:01:13.573000+00:00,ajs-next-1770102073573-88460baa-be74-4249-9b83-4cba5223f7c7,business_profile,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,1743549178851x847080663521240200,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
760d61d1-283f-48bf-8211-3ed2e3007b42,profile,2026-02-03 07:01:06.585000+00:00,ajs-next-1770102066585-eb7bebab-56ac-4e41-a012-4fb8971526c4,business_profile,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,1753982403438x535213824960417500,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
94338c5f-0ecb-4bce-a8b4-5247fd741e14,,2026-02-03 17:15:07.242000+00:00,ajs-next-1770138907242-0ecb1bce-a8b4-4247-bd74-1e14b6ddfd1f,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,[],False,,,,,,,1752717497153x537286585580736960,,,true,main_list,,,,,,,,,,,,,,,,,,,,impression
a8add69b-d03e-44d4-aac1-e567851e4197,,2026-02-03 17:16:35.879000+00:00,ajs-next-1770138995879-d69bd03e-04d4-4ac1-a567-851e41976913,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1753982403438x535213824960417500, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1744579851707x640487742075829500",,,true,,,,,,,,,,,,,,,,,,,,,impression
ef470018-a5c1-417b-9a7e-d00d80bfcf62,,2026-02-03 17:15:45.331000+00:00,ajs-next-1770138945331-a5c1a17b-5a7e-400d-80bf-cf62f4320d42,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1743549178851x847080663521240200, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1744335958024x226211831616957250",,,true,,,,,,,,,,,,,,,,,,,,,impression
1c44a1c4-660f-423c-8745-778e8efa2b27,,2026-02-03 17:14:48.437000+00:00,ajs-next-1770138888437-a1c4660f-123c-4745-b78e-8efa2b271528,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,,,,"1750436264420x989591292213482400, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1744335958024x226211831616957250",,,true,,,,,,,,,,,,,,,,,,,,,impression
8a0267d7-b715-4b03-91c9-7e3c3cca1c33,,2026-02-03 17:15:29.447000+00:00,ajs-next-1770138929447-b715ab03-11c9-4e3c-bcca-1c3335036ed5,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1750436264420x989591292213482400, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1752717497153x537286585580736960",,,true,,,,,,,,,,,,,,,,,,,,,impression
c3c011ed-4833-499d-8490-b00825d98feb,,2026-02-03 17:16:00.003000+00:00,ajs-next-1770138960003-11ed4833-499d-4490-b008-25d98feb449f,,,"Mozilla/5.0 (Linux; Android 15; 24117RK2CC Build/AQ3A.240829.003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.124 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1744335958024x226211831616957250, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1744579851707x640487742075829500",,,true,,,,,,,,,,,,,,,,,,,,,impression
94338c5f-0ecb-4bce-a8b4-5247fd741e14,,2026-02-03 17:15:06.938000+00:00,ajs-next-1770138906938-8c5f0ecb-1bce-48b4-9247-fd741e14b6dd,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,[],False,,,,,,,,,,true,sidebar,,,,,,,,,,,,,,,,,,,,impression
79a30f03-a16b-47e3-a431-521cfd57549c,index,2026-02-03 17:14:57.454000+00:00,ajs-next-1770138897454-be79a30f-03a1-4bd7-a3e4-31521cfd5754,index,,"Mozilla/5.0 (Linux; Android 9; itel A27) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.143 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
