name,userId,anonymousId,originalTimestamp,messageId,category,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,button_name,business_id,sponsored_listing,traits,event_type
,,18b99d9a-533d-4a17-a0bd-38de4f2d2b66,2026-01-27 15:00:51.239000+00:00,ajs-next-1769526051239-9d9a533d-6a17-40bd-b8de-4f2d2b660e25,,"Mozilla/5.0 (Linux; Android 9; itel A27) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.143 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,,,"1753374338412x209529915103450200, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1753982403438x535213824960417500",true,,impression
index,,caae21da-5bd7-4719-a630-fdde22367cc4,2026-01-27 15:00:05.897000+00:00,ajs-next-1769526005897-e1caae21-da5b-47c7-9966-30fdde22367c,index,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,,18b99d9a-533d-4a17-a0bd-38de4f2d2b66,2026-01-27 15:00:52.028000+00:00,ajs-next-1769526052028-533d6a17-a0bd-48de-8f2d-2b660e25d4b0,,"Mozilla/5.0 (Linux; Android 9; itel A27) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.143 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,,,"1753374338412x209529915103450200, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1753982403438x535213824960417500",true,,impression
business_profile,,f114ee7c-151d-47ec-97c8-7c314bf74c42,2026-01-27 15:01:39.122000+00:00,ajs-next-1769526099122-0cc10de7-b99e-4a48-979f-b6e1973b995f,profile,"Mozilla/5.0 (Linux; Android 9; itel A27) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.143 Mobile Safari/537.36",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,,1744579851707x640487742075829500,,,page
,,f114ee7c-151d-47ec-97c8-7c314bf74c42,2026-01-27 15:01:38.407000+00:00,ajs-next-1769526098407-ee7c151d-67ec-47c8-bc31-4bf74c422f83,,"Mozilla/5.0 (Linux; Android 9; itel A27) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.143 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,,,"1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1743547621069x279645472884266780",true,,impression
index,,81e6518e-3ff0-458b-b592-c7c4c3f4f8c1,2026-01-27 15:02:02.993000+00:00,ajs-next-1769526122993-198b5891-3046-4b89-9be0-dfc40d046243,index,"Mozilla/5.0 (Linux; Android 15; 24117RK2CC Build/AQ3A.240829.003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.124 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
index,,e734634d-d313-40f9-a4e7-feff9559fc08,2026-01-27 15:00:00.959000+00:00,ajs-next-1769526000959-ebe73463-4dd3-4340-b924-e7feff9559fc,index,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
index,,59a27634-c2e3-4570-a5d5-d19b15faa7b0,2026-01-27 15:15:09.895000+00:00,ajs-next-1769526909895-fd59a276-34c2-4395-b0e5-d5d19b15faa7,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,,caae21da-5bd7-4719-a630-fdde22367cc4,2026-01-27 15:00:06.491000+00:00,ajs-next-1769526006491-5bd7c719-6630-4dde-a236-7cc492b14493,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,,,"1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1743549178851x847080663521240200",true,,impression
,,81e6518e-3ff0-458b-b592-c7c4c3f4f8c1,2026-01-27 15:02:03.088000+00:00,ajs-next-1769526123088-58913046-ab89-4be0-9fc4-0d046243ec83,,"Mozilla/5.0 (Linux; Android 15; 24117RK2CC Build/AQ3A.240829.003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.124 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,,,"1743547621069x279645472884266780, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1753982403438x535213824960417500",true,,impression
index,,18b99d9a-533d-4a17-a0bd-38de4f2d2b66,2026-01-27 15:00:51.213000+00:00,ajs-next-1769526051214-0418b99d-9a53-4d6a-97a0-bd38de4f2d2b,index,"Mozilla/5.0 (Linux; Android 9; itel A27) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.143 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
business_profile,,f114ee7c-151d-47ec-97c8-7c314bf74c42,2026-01-27 15:01:38.666000+00:00,ajs-next-1769526098667-c3360ec9-e1c8-4e00-91b1-b06b6135fd97,profile,"Mozilla/5.0 (Linux; Android 9; itel A27) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.143 Mobile Safari/537.36",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,profile,business_profile,,1752717497153x537286585580736960,,,page
,,bd7a9970-e30b-4266-bc6f-f0ddf627415c,2026-01-27 15:16:41.759000+00:00,ajs-next-1769527001759-e30be266-7c6f-40dd-b627-415c48685195,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,,,"1744335958024x226211831616957250, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1744579851707x640487742075829500",true,,impression
index,,20a6607a-8f37-446c-be4c-7bdfb930f9a7,2026-01-27 15:16:57.231000+00:00,ajs-next-1769527017231-ff20a660-7a8f-47d4-acfe-4c7bdfb930f9,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,,59a27634-c2e3-4570-a5d5-d19b15faa7b0,2026-01-27 15:15:10.220000+00:00,ajs-next-1769526910220-c2e39570-e5d5-419b-95fa-a7b09704f384,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,,,"1753374338412x209529915103450200, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1744335958024x226211831616957250",true,,impression
business_profile,,20a6607a-8f37-446c-be4c-7bdfb930f9a7,2026-01-27 15:16:57.466000+00:00,ajs-next-1769527017466-4e4fc7c3-192b-45c2-a0c1-f52af5727294,profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,profile,business_profile,,1750436264420x989591292213482400,,,page
business_profile,,bd7a9970-e30b-4266-bc6f-f0ddf627415c,2026-01-27 15:16:35.196000+00:00,ajs-next-1769526995196-d621598f-bb5f-444c-8e50-505a6f775fef,profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,profile,business_profile,,1750436264420x989591292213482400,,,page
business_profile,,20a6607a-8f37-446c-be4c-7bdfb930f9a7,2026-01-27 15:16:57.593000+00:00,ajs-next-1769527017593-85dc310e-3cda-450d-ae49-89238ce2f4be,profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,,1753374338412x209529915103450200,,,page
,,bd7a9970-e30b-4266-bc6f-f0ddf627415c,2026-01-27 15:16:35.224000+00:00,ajs-next-1769526995224-9970e30b-e266-4c6f-b0dd-f627415c4868,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,,,"1744335958024x226211831616957250, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1744579851707x640487742075829500",true,,impression
,,59a27634-c2e3-4570-a5d5-d19b15faa7b0,2026-01-27 15:15:09.905000+00:00,ajs-next-1769526909905-7634c2e3-9570-45d5-919b-15faa7b09704,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,,,"1753374338412x209529915103450200, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1744335958024x226211831616957250",true,,impression
,,20a6607a-8f37-446c-be4c-7bdfb930f9a7,2026-01-27 15:16:57.689000+00:00,ajs-next-1769527017689-8f37d46c-fe4c-4bdf-b930-f9a7ab582319,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,,,"1744579851707x640487742075829500, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744335958024x226211831616957250",true,,impression
,,20a6607a-8f37-446c-be4c-7bdfb930f9a7,2026-01-27 15:16:57.240000+00:00,ajs-next-1769527017240-607a8f37-d46c-4e4c-bbdf-b930f9a7ab58,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,,,"1744579851707x640487742075829500, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744335958024x226211831616957250",true,,impression
business_profile,,3a12fc42-8ab6-4751-a50c-83559712de4f,2026-01-27 17:34:58.397000+00:00,ajs-next-1769535298397-6d79f4d6-3700-4cb8-995e-c581c21d2bcd,profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,,1753982403438x535213824960417500,,,page
business_profile,,3a12fc42-8ab6-4751-a50c-83559712de4f,2026-01-27 17:35:02.414000+00:00,ajs-next-1769535302414-764c5da4-2a04-4168-a3ed-1d029bb27573,profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,,1753374338412x209529915103450200,,,page
,1753374338412x209529915103450200,7da74e2b-add4-465f-969b-36d1e9b1a83e,2026-01-27 17:34:03.244000+00:00,ajs-next-1769535243245-3791ecee-c206-47a0-a7cf-05e27274f374,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,"{'email': 'brooke@sparkmarketingandconsulting.com', 'is_logged_in': True}",identify
business_profile,,3a12fc42-8ab6-4751-a50c-83559712de4f,2026-01-27 17:34:53.447000+00:00,ajs-next-1769535293447-a33a12fc-428a-4617-91a5-0c83559712de,profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,profile,business_profile,,1743549178851x847080663521240200,,,page
,1753374338412x209529915103450200,7da74e2b-add4-465f-969b-36d1e9b1a83e,2026-01-27 17:34:03.734000+00:00,ajs-next-1769535243734-c20687a0-67cf-45e2-b274-f374bf8ea595,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"1753982403438x535213824960417500, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1744335958024x226211831616957250",true,,impression
,1753374338412x209529915103450200,7da74e2b-add4-465f-969b-36d1e9b1a83e,2026-01-27 17:34:03.736000+00:00,ajs-next-1769535243736-87a067cf-05e2-4274-b374-bf8ea5953eb6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"1753982403438x535213824960417500, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1744335958024x226211831616957250",true,,impression
index,1753374338412x209529915103450200,7da74e2b-add4-465f-969b-36d1e9b1a83e,2026-01-27 17:34:03.248000+00:00,ajs-next-1769535243248-eceec206-87a0-47cf-85e2-7274f374bf8e,index,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
business_profile,,74acfab4-3435-4f03-86e8-2e5c03de22b8,2026-01-27 19:21:29.165000+00:00,ajs-next-1769541689165-6d90bdc4-4a60-40b8-916a-410a4a1bc80f,profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,profile,business_profile,,1744335958024x226211831616957250,,,page
,,74acfab4-3435-4f03-86e8-2e5c03de22b8,2026-01-27 19:21:27.008000+00:00,ajs-next-1769541687008-fab43435-8f03-46e8-ae5c-03de22b8b98d,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,,,,,,,"1744579851707x640487742075829500, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1752717497153x537286585580736960",true,,impression
,,74acfab4-3435-4f03-86e8-2e5c03de22b8,2026-01-27 19:21:27.016000+00:00,ajs-next-1769541687016-34358f03-c6e8-4e5c-83de-22b8b98d1e5f,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,,,,,,,"1744579851707x640487742075829500, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1752717497153x537286585580736960",true,,impression
business_profile,,74acfab4-3435-4f03-86e8-2e5c03de22b8,2026-01-27 19:21:34.030000+00:00,ajs-next-1769541694030-07ddde01-14df-449c-8f15-eec192f34465,profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,profile,business_profile,,1743547621069x279645472884266780,,,page
index,,74acfab4-3435-4f03-86e8-2e5c03de22b8,2026-01-27 19:21:25.171000+00:00,ajs-next-1769541685171-7f74acfa-b434-458f-83c6-e82e5c03de22,index,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
business_profile,,74acfab4-3435-4f03-86e8-2e5c03de22b8,2026-01-27 19:21:39.639000+00:00,ajs-next-1769541699639-3b0e6b2f-4225-4349-8643-caa0d8a6c04e,profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,,1744579851707x640487742075829500,,,page
