messageId,anonymousId,category,userId,name,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,location,search_text,button_name,city,parish,traits,email,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,input_value,input_num,input_name,event_type
ajs-next-1776884124919-ccc5fc98-e0f7-427e-8ec1-540e285d6b23,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,,,2026-04-22 18:55:24.919000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,Finance,,,,,,,,,,,,,,,,,,,,,,,search
ajs-next-1776884197894-4ecf9904-0268-4f91-9349-44e824f48c2d,9fe2063b-9860-42f5-b3ca-5c3a97c62634,search,,search,2026-04-22 18:56:37.894000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,search,search,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776882808997-1f807ae6-6f0e-4f16-91a1-848ecc877cef,647beab6-1f80-4ae6-af0e-af16d1a1848e,,,,2026-04-22 18:33:28.997000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,macOS,,,,,,,,"1752717497153x537286585580736960, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1751744301621x758526182685981300",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884571062-16d35ffe-6abe-4b7e-b204-b63b1f8d6f45,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:02:51.062000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=landscape&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=landscape&category=Other,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,button_click
ajs-next-1776884575404-6f454031-a0d2-49ca-abfa-89530ccb2dc6,0bd1115f-088f-4418-bf69-c77208cad564,Home Services,,,2026-04-22 19:02:55.404000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=hardscape&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hardscape&category=Other,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,main_search,hardscape,,,,,,,,,,,,,,,,,,search
ajs-next-1776882825640-f8c54989-1086-4c98-9664-1574ea741ace,647beab6-1f80-4ae6-af0e-af16d1a1848e,,,,2026-04-22 18:33:45.640000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,macOS,,,,,,,,"1750436264420x989591292213482400, 1757720364741x595714121363069200, 1744736810207x919925185055488400, 1774573166178x561429420668618400, 1744319857648x144922844539837200, 1744737250347x219277345743008400, 1768427614253x929508274229176300, 1746548006831x128230088489826860, 1752182630575x854371423894944000, 1769635123521x385801932800474700, 1771538218470x758525499484679000, 1750784475796x702583457937545900, 1747184079669x994211808429350800, 1746467711533x453074785848415400, 1749580724532x760028975589297300, 1750423781412x480534435350699700, 1771545376609x752763268373144000, 1747221865162x703532834449508000, 1749068120323x412920063824988600, 1748581534531x956271769254002200, 1758120880051x675194275556497400, 1752687366861x422755081931784260, 1762271200864x775090106640580500, 1753985929691x853149258569598100, 1751402056748x637551618886434600, 1747163465846x476237095610093000, 1758147388607x898014240790697700, 1776210729408x448410210135887360, 1762364811793x796217509980630800, 1744907031541x119079844893356540, 1747165674437x491901038958021200, 1758568877707x715638242996164100, 1750783679107x801419812763124500, 1744260813114x505427712482621440, 1764711530894x480989914892320700, 1746843461447x686795565273950000, 1744743906400x631087870982087000, 1766070455303x639821695383855700, 1770755356265x111382421474427680, 1768844277981x664142917381285000, 1757355028996x505189727810192200, 1755271286521x378031808974615550, 1753465897836x101289632151690960, 1745597587022x519433479989605000, 1762889659042x996969350831174300, 1748365021326x105262688542451250, 1747170561218x640297169073643000, 1763569204895x378265538177280400, 1760118921086x941497076227920600, 1761044854709x307607562836745150, 1754949567759x639105313824555300, 1748389292320x918627677903932400, 1763509156539x144450665564595840, 1769719058268x843927058977011000, 1763305551668x997299018011994600, 1754941249648x796792188496967000, 1745533127765x291393362647413700, 1765001972595x338020444395840100, 1771021914207x198452557005754900, 1751744301621x758526182685981300, 1764342295066x618134664283571500, 1744282156200x727555159743162000",false,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884572641-b63b1f8d-6f45-4031-a0d2-29ca2bfa8953,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:02:52.641000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=hardscape&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hardscape&category=Other,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776882808936-eab61f80-7ae6-4f0e-af16-d1a1848ecc87,647beab6-1f80-4ae6-af0e-af16d1a1848e,,,,2026-04-22 18:33:28.936000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,macOS,,,,,,,,"1752717497153x537286585580736960, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1751744301621x758526182685981300",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776882822978-6f0eaf16-d1a1-448e-8c87-7cefa0cec00d,647beab6-1f80-4ae6-af0e-af16d1a1848e,Other,,,2026-04-22 18:33:42.978000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,macOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search
ajs-next-1776882825338-09c9f8c5-4989-4086-8c98-96641574ea74,647beab6-1f80-4ae6-af0e-af16d1a1848e,,,,2026-04-22 18:33:45.338000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,macOS,,,,,,,,1751744301621x758526182685981300,true,main_list,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776882808696-f3647bea-b61f-407a-a66f-0eaf16d1a184,647beab6-1f80-4ae6-af0e-af16d1a1848e,index,,index,2026-04-22 18:33:28.696000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,macOS,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776884576655-2bfa8953-0ccb-4dc6-a553-ca7a31f9ad73,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:02:56.655000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=hardscape&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hardscape&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776882822676-7ae66f0e-af16-41a1-848e-cc877cefa0ce,647beab6-1f80-4ae6-af0e-af16d1a1848e,,,,2026-04-22 18:33:42.676000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,macOS,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,button_click
ajs-next-1776884564317-c21436d2-16d3-4ffe-aabe-7b7e7204b63b,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:02:44.316000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=landscape&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=landscape&category=Other,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,1750436264420x989591292213482400,true,main_list,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776882825036-754f09c9-f8c5-4989-9086-8c9896641574,647beab6-1f80-4ae6-af0e-af16d1a1848e,,,,2026-04-22 18:33:45.036000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,macOS,,,,,,,,,true,sidebar,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884485334-088f5418-7f69-4772-88ca-d564a178b6e5,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:01:25.334000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1770943484557x164806709481949200",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776883703524-a190d517-dd8d-4f17-b865-3091441a3135,90d517dd-8d2f-4778-a530-91441a3135fd,how_it_works,,how_it_works,2026-04-22 18:48:23.524000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1776865651837x992645831805672300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1776865651837x992645831805672300,"[{'brand': 'HeadlessChrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/how_it_works/1776865651837x992645831805672300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1776865651837x992645831805672300,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776884495053-54187f69-c772-48ca-9564-a178b6e5f377,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:01:35.053000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,button_click
ajs-next-1776884126890-4eb09e16-9544-437b-8ecf-990402684f91,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,,,2026-04-22 18:55:26.890000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,1771436045389x658317953644361100,true,main_list,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884197262-9544237b-4ecf-4904-8268-4f91134944e8,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,,,2026-04-22 18:56:37.262000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,button_click
ajs-next-1776884111603-78568b38-e9bd-4ecb-8cc5-fc98e0f7027e,9fe2063b-9860-42f5-b3ca-5c3a97c62634,index,,index,2026-04-22 18:55:11.603000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776884572333-7204b63b-1f8d-4f45-8031-a0d229ca2bfa,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:02:52.333000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=hardscape&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hardscape&category=Other,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,1750436264420x989591292213482400,true,main_list,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884126265-1c39d891-4eb0-4e16-9544-237b4ecf9904,9fe2063b-9860-42f5-b3ca-5c3a97c62634,search,,search,2026-04-22 18:55:26.265000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,search,search,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776884126585-d8914eb0-9e16-4544-a37b-4ecf99040268,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,,,2026-04-22 18:55:26.585000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,true,sidebar,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884112100-8b38e9bd-0ecb-4cc5-bc98-e0f7027e8ec1,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,,,2026-04-22 18:55:12.100000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,"1744335958024x226211831616957250, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1751744301621x758526182685981300",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884127198-9e169544-237b-4ecf-9904-02684f911349,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,,,2026-04-22 18:55:27.198000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,"1750784029587x963255839088365200, 1770152894907x464897480736850900, 1744391553368x301043576290850300, 1776360466250x658348247885801300, 1753982403438x535213824960417500, 1746827109704x963221719337950200, 1771436045389x658317953644361100, 1744134674881x127285411168640110, 1768584016102x834619843946063900, 1761919898226x928695665795906700, 1746635677548x343522492232585660, 1775244057768x699511577684581800, 1761762406893x958878656538368500, 1758312173588x895819358343598700, 1765991015203x350068785849064760, 1750785338983x949958887494882000, 1760458225389x690604949380638100, 1753135741395x558904608479141570, 1766011883106x917993758751800300, 1771003581692x955050931630977700, 1757369121056x350487849823425600, 1764963280733x431041418968701760, 1763672237927x725969385673238800",false,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884198201-99040268-4f91-4349-84e8-24f48c2d9e40,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,,,2026-04-22 18:56:38.201000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,true,sidebar,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884575099-1f8d6f45-4031-40d2-a9ca-2bfa89530ccb,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:02:55.099000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=hardscape&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hardscape&category=Other,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,button_click
ajs-next-1776884495358-7f69c772-08ca-4564-a178-b6e5f37753af,0bd1115f-088f-4418-bf69-c77208cad564,Home Services,,,2026-04-22 19:01:35.358000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search
ajs-next-1776884498491-8de035dc-0409-4883-89a2-cdf7c21436d2,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:01:38.491000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,1770943484557x164806709481949200,true,main_list,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884124610-0ecbccc5-fc98-40f7-827e-8ec1540e285d,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,,,2026-04-22 18:55:24.610000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,button_click
ajs-next-1776884571688-6abe7b7e-7204-463b-9f8d-6f454031a0d2,0bd1115f-088f-4418-bf69-c77208cad564,search,,search,2026-04-22 19:02:51.688000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=hardscape&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hardscape&category=Other,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=hardscape&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hardscape&category=Other,search,search,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776884485330-115f088f-5418-4f69-8772-08cad564a178,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:01:25.330000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1770943484557x164806709481949200",true,,,,,,,,,,,,,,,,,,,,impression
