userId,name,anonymousId,originalTimestamp,category,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,business_id,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,sponsored_listing,button_name,location,traits,search_text,event_type
,,1d799ad3-ac35-46a7-b99f-cd46e8fcde5a,2026-03-26 15:00:45.659000+00:00,,ajs-next-1774537245659-ac3596a7-399f-4d46-a8fc-de5ac6d87c55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1750436264420x989591292213482400",,,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,true,,,,,impression
,index,82fce9ca-64b6-4f96-a3c4-0898ec92bee4,2026-03-26 15:02:50.073000+00:00,index,ajs-next-1774537370073-b082fce9-ca64-46ef-9623-c40898ec92be,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
,,1d958e14-5596-4a39-87c5-b862f2507c96,2026-03-26 15:04:26.793000+00:00,,ajs-next-1774537466793-8e145596-9a39-47c5-b862-f2507c969791,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1752717497153x537286585580736960",,,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,true,,,,,impression
,,1d799ad3-ac35-46a7-b99f-cd46e8fcde5a,2026-03-26 15:00:45.381000+00:00,,ajs-next-1774537245381-9ad3ac35-96a7-499f-8d46-e8fcde5ac6d8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1750436264420x989591292213482400",,,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,true,,,,,impression
,business_profile,f5ae9ed0-e0d8-4253-8dce-234c2f780fb4,2026-03-26 15:03:17.714000+00:00,profile,ajs-next-1774537397714-12512c1b-a6da-48a2-b95a-257148e98bac,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,1770943484557x164806709481949200,profile,business_profile,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
,,1d958e14-5596-4a39-87c5-b862f2507c96,2026-03-26 15:04:27.902000+00:00,,ajs-next-1774537467902-55969a39-47c5-4862-b250-7c9697912b53,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1752717497153x537286585580736960",,,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,true,,,,,impression
,,82fce9ca-64b6-4f96-a3c4-0898ec92bee4,2026-03-26 15:02:50.526000+00:00,,ajs-next-1774537370526-64b6ef96-23c4-4898-ac92-bee4b09428cb,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744335958024x226211831616957250, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1750436264420x989591292213482400",,,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,true,,,,,impression
,,f9dba4e3-ecdb-4267-ae81-5ae815982e4b,2026-03-26 15:01:10.307000+00:00,,ajs-next-1774537270307-ecdb3267-6e81-4ae8-9598-2e4b75646811,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1743547621069x279645472884266780",,,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,true,,,,,impression
,,f5ae9ed0-e0d8-4253-8dce-234c2f780fb4,2026-03-26 15:03:17.219000+00:00,,ajs-next-1774537397219-9ed0e0d8-6253-4dce-a34c-2f780fb4092d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1771436045389x658317953644361100, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744579851707x640487742075829500",,,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,true,,,,,impression
,,f5ae9ed0-e0d8-4253-8dce-234c2f780fb4,2026-03-26 15:03:17.538000+00:00,,ajs-next-1774537397538-e0d86253-8dce-434c-af78-0fb4092db64c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1771436045389x658317953644361100, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744579851707x640487742075829500",,,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,true,,,,,impression
,business_profile,1d958e14-5596-4a39-87c5-b862f2507c96,2026-03-26 15:04:27.204000+00:00,profile,ajs-next-1774537467204-181a5b80-44fc-47c2-b877-a487dbf7ef5b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,1753374338412x209529915103450200,profile,business_profile,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
,,2febf349-711a-4ca0-953d-76bf8c447d98,2026-03-26 15:03:32.329000+00:00,,ajs-next-1774537412329-daf1af53-c209-48bb-ba8c-76b72634948b,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744335958024x226211831616957250, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1743547621069x279645472884266780",,,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,true,,,,,impression
,business_profile,1d958e14-5596-4a39-87c5-b862f2507c96,2026-03-26 15:04:27.347000+00:00,profile,ajs-next-1774537467347-84c7bb6c-6bd0-48fc-98d9-6cab84943371,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,1770943484557x164806709481949200,profile,business_profile,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
,business_profile,f5ae9ed0-e0d8-4253-8dce-234c2f780fb4,2026-03-26 15:03:17.672000+00:00,profile,ajs-next-1774537397672-2ccb7f50-ef09-441e-837a-7fa6cc59ecea,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,1753374338412x209529915103450200,profile,business_profile,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
,business_profile,2febf349-711a-4ca0-953d-76bf8c447d98,2026-03-26 15:03:32.472000+00:00,profile,ajs-next-1774537412472-c378fca3-7954-4633-be00-d752c1f7c203,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,1753982403438x535213824960417500,profile,business_profile,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
,,f93e1055-ebca-4186-b0a4-d0532eb7944a,2026-03-26 15:01:02.330000+00:00,,ajs-next-1774537262330-ebcad186-b0a4-4053-aeb7-944a14a54a73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1750436264420x989591292213482400",,,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,true,,,,,impression
,,f9dba4e3-ecdb-4267-ae81-5ae815982e4b,2026-03-26 15:01:09.807000+00:00,,ajs-next-1774537269807-a4e3ecdb-3267-4e81-9ae8-15982e4b7564,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1743547621069x279645472884266780",,,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,true,,,,,impression
,index,f5ae9ed0-e0d8-4253-8dce-234c2f780fb4,2026-03-26 15:03:17.205000+00:00,index,ajs-next-1774537397205-fdf5ae9e-d0e0-4862-938d-ce234c2f780f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
,,f93e1055-ebca-4186-b0a4-d0532eb7944a,2026-03-26 15:01:02.037000+00:00,,ajs-next-1774537262037-1055ebca-d186-40a4-9053-2eb7944a14a5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1750436264420x989591292213482400",,,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,true,,,,,impression
,index,1d799ad3-ac35-46a7-b99f-cd46e8fcde5a,2026-03-26 15:00:45.337000+00:00,index,ajs-next-1774537245337-181d799a-d3ac-4596-a739-9fcd46e8fcde,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
,index,2febf349-711a-4ca0-953d-76bf8c447d98,2026-03-26 15:03:32.319000+00:00,index,ajs-next-1774537412319-4d67daf1-af53-4209-98bb-3a8c76b72634,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
,business_profile,2e8ee477-1be4-4226-a641-e2d1fbf703e1,2026-03-26 15:41:07.988000+00:00,profile,ajs-next-1774539667988-263a510a-cdbb-49f5-89fe-aabadcf86863,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,1771436045389x658317953644361100,profile,business_profile,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,page
,index,2e8ee477-1be4-4226-a641-e2d1fbf703e1,2026-03-26 15:40:56.326000+00:00,index,ajs-next-1774539656326-0f2e8ee4-771b-4482-a6a6-41e2d1fbf703,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,page
1743547621069x279645472884266780,index,4afaca51-6fac-4730-9069-ac8f92734313,2026-03-26 16:42:26.060000+00:00,index,ajs-next-1774543346060-08b99264-b67c-4876-be0c-fd9807bff2b5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,macOS,,,,,,page
,,b2377202-f1dd-4e6a-8087-f5a8dd839f8e,2026-03-26 17:05:24.551000+00:00,,ajs-next-1774544724551-9b98946e-5c71-475c-aeaa-e61b21675e56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,map_maker,,,,button_click
1743547621069x279645472884266780,,4afaca51-6fac-4730-9069-ac8f92734313,2026-03-26 16:42:26.519000+00:00,,ajs-next-1774543346519-9264b67c-0876-4e0c-bd98-07bff2b5d1e6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1752717497153x537286585580736960, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1753374338412x209529915103450200",,,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,macOS,true,,,,,impression
1743547621069x279645472884266780,search,4afaca51-6fac-4730-9069-ac8f92734313,2026-03-26 16:42:29.795000+00:00,search,ajs-next-1774543349795-3fd29326-c59b-46ec-b0f0-c3f82a13da83,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,macOS,,,,,,page
,,b2377202-f1dd-4e6a-8087-f5a8dd839f8e,2026-03-26 17:01:28.577000+00:00,,ajs-next-1774544488577-d01e99c1-0c5a-420b-a5a0-9ee98f37d8ea,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,map_maker,,,,button_click
1743547621069x279645472884266780,,4afaca51-6fac-4730-9069-ac8f92734313,2026-03-26 16:42:26.520000+00:00,,ajs-next-1774543346520-b67c0876-3e0c-4d98-87bf-f2b5d1e6619c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1752717497153x537286585580736960, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1753374338412x209529915103450200",,,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,macOS,true,,,,,impression
,,b2377202-f1dd-4e6a-8087-f5a8dd839f8e,2026-03-26 16:58:32.833000+00:00,,ajs-next-1774544312833-7061933b-d3f9-4d51-9cf5-8d54b761f07e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,map_maker,,,,button_click
1743547621069x279645472884266780,,4afaca51-6fac-4730-9069-ac8f92734313,2026-03-26 16:42:30.097000+00:00,,ajs-next-1774543350097-9326c59b-76ec-40f0-83f8-2a13da839bbf,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,macOS,true,,sidebar,,,impression
,,b2377202-f1dd-4e6a-8087-f5a8dd839f8e,2026-03-26 17:01:31.757000+00:00,,ajs-next-1774544491757-99c10c5a-420b-45a0-9ee9-8f37d8ea4356,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,map_maker,,,,button_click
