name,userId,anonymousId,category,originalTimestamp,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,business_id,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,sponsored_listing,button_name,location,search_text,traits,email,input_value,input_num,input_name,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,event_type
,1775058462201x523059865418210800,ce2dcdd7-94b8-4986-9274-debfa30a833e,,2026-08-25 02:06:19.608000+00:00,ajs-next-1787623579608-ed4648bc-1786-485f-9b90-9acc2ac5ab40,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Edg/151.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,"{'business_id': '1775058462201x523059865418210800', 'email': 'dan@vedenipro.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
index,1775058462201x523059865418210800,ce2dcdd7-94b8-4986-9274-debfa30a833e,index,2026-08-25 02:05:57.558000+00:00,ajs-next-1787623557558-40dc1aeb-2364-4b3e-9ce5-fe80c851ad93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Edg/151.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,page
,1775058462201x523059865418210800,ce2dcdd7-94b8-4986-9274-debfa30a833e,,2026-08-25 02:05:57.550000+00:00,ajs-next-1787623557550-f5d640dc-1aeb-4364-bb3e-dce5fe80c851,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Edg/151.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,"{'business_id': '1775058462201x523059865418210800', 'email': 'dan@vedenipro.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
business_profile,,59c039ae-adcb-43e1-aaf7-00fe56d5eacf,profile,2026-08-25 04:19:31.508000+00:00,ajs-next-1787631571508-a159c039-aead-4b43-a1aa-f700fe56d5ea,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/business_profile/peak-health-center-1772482882558x843076024552954900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/peak-health-center-1772482882558x843076024552954900,/business_profile/peak-health-center-1772482882558x843076024552954900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/peak-health-center-1772482882558x843076024552954900,1772482882558x843076024552954900,profile,business_profile,[],False,,,,,,,,,,,,,,,,,,,,,,page
business_profile,,f6ab3866-7990-49ac-85b5-24c394957972,profile,2026-08-25 05:11:29.054000+00:00,ajs-next-1787634689054-19f6ab38-6679-4049-ac45-b524c3949579,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,1771545376609x752763268373144000,profile,business_profile,[],False,,,,,,,,,,,,,,,,,,,,,,page
search,,92f478d1-3ee4-4af1-a4e4-34828ca8bf32,search,2026-08-25 15:34:24.688000+00:00,ajs-next-1787672064688-88005629-36ba-454c-86d8-281e696718c4,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,,,,,,,,,,,,,,,,,,page
,,92f478d1-3ee4-4af1-a4e4-34828ca8bf32,,2026-08-25 15:34:10.958000+00:00,ajs-next-1787672050958-78d13ee4-1af1-44e4-b482-8ca8bf329f85,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1781830336957x808577548450478500, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1744643921578x315333816253624100",,,,,,true,,,,,,,,,,,,,,,,,,,,impression
about_us,,92f478d1-3ee4-4af1-a4e4-34828ca8bf32,about_us,2026-08-25 15:37:43.114000+00:00,ajs-next-1787672263114-bc8c4d70-67a8-4b8a-914b-02d6e526c964,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/about_us/1787672039248x694789764562748500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1787672039248x694789764562748500,/about_us/1787672039248x694789764562748500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1787672039248x694789764562748500,,about_us,about_us,,,,,,,,,,,,,,,,,,,,,,,,page
,,92f478d1-3ee4-4af1-a4e4-34828ca8bf32,,2026-08-25 15:34:25.295000+00:00,ajs-next-1787672065295-36bae54c-c6d8-481e-a967-18c4e4572af5,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,1744643921578x315333816253624100,,,,,,true,,main_list,,,,,,,,,,,,,,,,,,impression
,,92f478d1-3ee4-4af1-a4e4-34828ca8bf32,,2026-08-25 15:34:24.990000+00:00,ajs-next-1787672064990-562936ba-e54c-46d8-a81e-696718c4e457,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,true,,sidebar,,,,,,,,,,,,,,,,,,impression
,,92f478d1-3ee4-4af1-a4e4-34828ca8bf32,,2026-08-25 15:34:26.056000+00:00,ajs-next-1787672066056-e54cc6d8-281e-4967-98c4-e4572af54c33,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,"1762364811793x796217509980630800, 1744319857648x144922844539837200, 1751749348389x952656707958261400, 1778185404695x597979725335827200, 1785949295783x548744299333027400, 1744579851707x640487742075829500, 1759153763139x433792388290277000, 1745533127765x291393362647413700, 1779371355755x238144527494011940, 1744740154739x566945822952470660, 1770943484557x164806709481949200, 1758312173588x895819358343598700, 1747398900475x598159844147748100, 1747170561218x640297169073643000, 1746938798847x931997689495082400, 1781791909727x427924501831676600, 1746765568691x979794717919274100, 1775058462201x523059865418210800, 1777052217878x935579896985562900, 1747221865162x703532834449508000, 1747848709032x210920410073364830, 1782146204142x629417106351450200, 1744760380914x558772773612561600, 1744260813114x505427712482621440, 1757720364741x595714121363069200, 1750423781412x480534435350699700, 1777321143190x321072500270616060, 1746855895334x711816173120128000, 1744748222708x779656090283929300, 1753465897836x101289632151690960, 1744643921578x315333816253624100, 1750784029587x963255839088365200, 1786064042259x692870208226282400, 1774573166178x561429420668618400, 1777042895042x187867473484191420, 1746467711533x453074785848415400, 1747415704843x665338483592092500, 1751402056748x637551618886434600, 1746827109704x963221719337950200, 1754624056001x759184470890143000, 1770152894907x464897480736850900, 1779207002005x542183775914824900, 1761762406893x958878656538368500, 1744397288473x909294892772270800, 1757437593796x460281345015416640, 1745528732739x896561533370513300, 1770755356265x111382421474427680, 1744391553368x301043576290850300, 1751744301621x758526182685981300, 1753982403438x535213824960417500, 1772482882558x843076024552954900, 1744282156200x727555159743162000, 1754084205128x675147807630683600, 1776552489781x780158200693874000, 1749580724532x760028975589297300, 1753911193017x504194995643152640, 1748581534531x956271769254002200, 1755271286521x378031808974615550, 1747185390251x665604546429507900, 1754081360962x724252535884739300, 1759423986281x805514757919405700, 1771021914207x198452557005754900, 1758147388607x898014240790697700, 1752182630575x854371423894944000, 1760118921086x941497076227920600, 1744335958024x226211831616957250, 1764781838221x716772635359430500, 1783629215270x470942340385689600, 1754949567759x639105313824555300, 1763255155587x707008769292458900, 1778709723276x637265650543127800, 1772982809798x739419868972941400, 1777042863057x294476376362385400, 1751425811600x127124815802215140, 1766011883106x917993758751800300, 1771517879190x523242735258870900, 1779898672007x583448227567234600, 1750783674403x491887953737125700, 1763569204895x378265538177280400, 1746635677548x343522492232585660, 1747864432460x772931238395911000, 1757355028996x505189727810192200, 1751224250248x539537516841198200, 1754941249648x796792188496967000, 1764711530894x480989914892320700, 1759930025997x126109694575208930, 1765991015203x350068785849064760, 1776210729408x448410210135887360, 1748389292320x918627677903932400, 1785246262777x370343103907722500, 1747420152884x437771544876149700, 1750784475796x702583457937545900, 1758120880051x675194275556497400, 1750783679107x801419812763124500, 1757369121056x350487849823425600, 1768584016102x834619843946063900, 1747594874125x270237571814453630, 1768427614253x929508274229176300, 1746843461447x686795565273950000, 1753909381745x872991521395046100, 1749057953945x756346430245684600, 1763148950401x545361905340972600, 1768581853937x610498789092930300, 1744907031541x119079844893356540, 1744157592334x292550965261606100, 1744175271939x575064790204550460, 1771433486472x495156137805681660, 1748365021326x105262688542451250, 1765001972595x338020444395840100, 1752687366861x422755081931784260, 1744134674881x127285411168640110, 1777405836126x277715594249416060, 1760458225389x690604949380638100, 1747827548541x313848517899538500, 1781734682517x295026001124971000, 1757438153395x416809556103947500, 1771436045389x658317953644361100, 1761919898226x928695665795906700, 1761762460002x434978052003146300, 1753374338412x209529915103450200, 1777921226784x512595595894430850, 1744737250347x219277345743008400, 1785541764222x907401192484364800, 1771545376609x752763268373144000, 1747165674437x491901038958021200, 1766070455303x639821695383855700, 1761930377989x951815782791809400, 1762889659042x996969350831174300, 1746548006831x128230088489826860, 1765399408996x262641226191956400, 1754927931120x470668069008822300, 1769719058268x843927058977011000, 1752717497153x537286585580736960, 1778678470875x691076180629588500, 1783603380895x646194509208660700, 1754505203290x671062062407191900, 1744398484109x785674167096991400, 1775244057768x699511577684581800, 1762957766158x632118084948257900, 1744751205492x235134337285239230, 1764893879099x465248075524681500, 1768844277981x664142917381285000, 1776360294100x840938158936498600, 1747163465846x476237095610093000, 1749173974503x736079030141835600, 1751319669665x621437589169731200, 1747183179554x540122160625888100, 1761044854709x307607562836745150, 1776102250538x198432379819539760, 1763672237927x725969385673238800, 1747184079669x994211808429350800, 1784643082658x121064733756065300, 1744743906400x631087870982087000, 1743549178851x847080663521240200, 1779223019066x495549806274790700, 1744736810207x919925185055488400, 1750785338983x949958887494882000, 1771003581692x955050931630977700, 1776360466250x658348247885801300, 1746631267951x741803061642879500, 1745597587022x519433479989605000, 1764963280733x431041418968701760, 1779564452798x328047204556438640, 1743547621069x279645472884266780, 1763408145585x201322720695875870, 1758568877707x715638242996164100, 1749068120323x412920063824988600, 1753985929691x853149258569598100, 1749742920378x965836759111504900, 1753135741395x558904608479141570, 1763509156539x144450665564595840, 1768238584049x399775147114029200, 1769635123521x385801932800474700, 1755533063776x956164571796881400, 1776373432940x530737443814194940, 1750436264420x989591292213482400, 1745273541628x945470626229355500, 1747216018889x770977089491677400, 1763305551668x997299018011994600, 1781830336957x808577548450478500, 1755621956288x571897163769246900, 1771538218470x758525499484679000, 1764342295066x618134664283571500, 1768426055630x579798080961828200, 1762271200864x775090106640580500",,,,,,false,,,,,,,,,,,,,,,,,,,,impression
,,92f478d1-3ee4-4af1-a4e4-34828ca8bf32,,2026-08-25 15:34:11.576000+00:00,ajs-next-1787672051576-3ee41af1-64e4-4482-8ca8-bf329f8579b8,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1781830336957x808577548450478500, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1744643921578x315333816253624100",,,,,,true,,,,,,,,,,,,,,,,,,,,impression
index,,92f478d1-3ee4-4af1-a4e4-34828ca8bf32,index,2026-08-25 15:34:10.950000+00:00,ajs-next-1787672050950-aa92f478-d13e-441a-b164-e434828ca8bf,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,,,page
,,1cee5df0-98ce-4c64-9d63-8cffb28e599c,,2026-08-25 16:21:55.215000+00:00,ajs-next-1787674915215-5df098ce-ec64-4d63-8cff-b28e599cfd4a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,sign_up,,,,homiehomehelp@protonmail.com,,,,,,,,,,,,,,,button_click
start,,1cee5df0-98ce-4c64-9d63-8cffb28e599c,start,2026-08-25 16:19:11.200000+00:00,ajs-next-1787674751201-f51cee5d-f098-4eec-a4dd-638cffb28e59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,page
,1787674747971x950537435920410400,1cee5df0-98ce-4c64-9d63-8cffb28e599c,,2026-08-25 16:21:56.434000+00:00,ajs-next-1787674916434-98ceec64-dd63-4cff-b28e-599cfd4a504e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,"{'business_id': '1787674747971x950537435920410400', 'email': 'homiehomehelp@protonmail.com'}",,,,,,,,,,,,,,,,identify
,1787674747971x950537435920410400,1cee5df0-98ce-4c64-9d63-8cffb28e599c,,2026-08-25 16:21:59.712000+00:00,ajs-next-1787674919712-46803a15-e0ce-49ea-9c88-cf09da07615e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,"{'business_id': '1787674747971x950537435920410400', 'email': 'homiehomehelp@protonmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
