userId,anonymousId,originalTimestamp,category,name,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,location,sponsored_listing,search_text,button_name,traits,event_type
,8e7742f6-4630-4f71-8675-86302ec9b570,2026-07-24 18:03:16.676000+00:00,,,ajs-next-1784916196676-bb24214e-30c3-4976-baab-e50b26752e7c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not)A;Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '138'}, {'brand': 'Google Chrome', 'version': '138'}]",False,Windows,,,,,,,,,,,,search,,button_click
,23ff4493-8337-4fec-a800-6e7fe1a46419,2026-07-24 21:56:01.722000+00:00,,,ajs-next-1784930161722-83373fec-2800-4e7f-a1a4-64198d50372a,"Mozilla/5.0 (Linux; Android 12; SM-A236B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/99.0.4844.88 Mobile Safari/537.36 [FBAN/FB4A;FBAV/570.0.0.24.72;FBBV/1017250573;FBDM/{density=2.8125,width=1080,height=2208};FBLC/fr_FR;FBRV/0;FBCR/ONLY;FBMF/samsung;FBBD/samsung;FBPN/com.facebook.katana;FBDV/SM-A236B;FBSV/12;FBOP/1;FBCA/arm64-v8a:;]",/,https://www.facebook.com/,?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6t2q4HosxsWJit9ZHJfEiPUog6Y0tvcUdszCTw-Yp4MDHtuhrFWHLnbqUoVQ_aem_rMnFvXD-IpGeEvtlnyQpvw,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6t2q4HosxsWJit9ZHJfEiPUog6Y0tvcUdszCTw-Yp4MDHtuhrFWHLnbqUoVQ_aem_rMnFvXD-IpGeEvtlnyQpvw,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Linux,,,,,,,,"1781830336957x808577548450478500, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1744643921578x315333816253624100, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1744335958024x226211831616957250",,true,,,,impression
,23ff4493-8337-4fec-a800-6e7fe1a46419,2026-07-24 21:56:00.825000+00:00,index,index,ajs-next-1784930160825-5323ff44-9383-473f-ac28-006e7fe1a464,"Mozilla/5.0 (Linux; Android 12; SM-A236B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/99.0.4844.88 Mobile Safari/537.36 [FBAN/FB4A;FBAV/570.0.0.24.72;FBBV/1017250573;FBDM/{density=2.8125,width=1080,height=2208};FBLC/fr_FR;FBRV/0;FBCR/ONLY;FBMF/samsung;FBBD/samsung;FBPN/com.facebook.katana;FBDV/SM-A236B;FBSV/12;FBOP/1;FBCA/arm64-v8a:;]",/,https://www.facebook.com/,?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6t2q4HosxsWJit9ZHJfEiPUog6Y0tvcUdszCTw-Yp4MDHtuhrFWHLnbqUoVQ_aem_rMnFvXD-IpGeEvtlnyQpvw,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6t2q4HosxsWJit9ZHJfEiPUog6Y0tvcUdszCTw-Yp4MDHtuhrFWHLnbqUoVQ_aem_rMnFvXD-IpGeEvtlnyQpvw,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Linux,/,https://www.facebook.com/,?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6t2q4HosxsWJit9ZHJfEiPUog6Y0tvcUdszCTw-Yp4MDHtuhrFWHLnbqUoVQ_aem_rMnFvXD-IpGeEvtlnyQpvw,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6t2q4HosxsWJit9ZHJfEiPUog6Y0tvcUdszCTw-Yp4MDHtuhrFWHLnbqUoVQ_aem_rMnFvXD-IpGeEvtlnyQpvw,index,index,,,,,,,page
,23ff4493-8337-4fec-a800-6e7fe1a46419,2026-07-24 21:56:00.950000+00:00,,,ajs-next-1784930160950-44938337-3fec-4800-ae7f-e1a464198d50,"Mozilla/5.0 (Linux; Android 12; SM-A236B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/99.0.4844.88 Mobile Safari/537.36 [FBAN/FB4A;FBAV/570.0.0.24.72;FBBV/1017250573;FBDM/{density=2.8125,width=1080,height=2208};FBLC/fr_FR;FBRV/0;FBCR/ONLY;FBMF/samsung;FBBD/samsung;FBPN/com.facebook.katana;FBDV/SM-A236B;FBSV/12;FBOP/1;FBCA/arm64-v8a:;]",/,https://www.facebook.com/,?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6t2q4HosxsWJit9ZHJfEiPUog6Y0tvcUdszCTw-Yp4MDHtuhrFWHLnbqUoVQ_aem_rMnFvXD-IpGeEvtlnyQpvw,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6t2q4HosxsWJit9ZHJfEiPUog6Y0tvcUdszCTw-Yp4MDHtuhrFWHLnbqUoVQ_aem_rMnFvXD-IpGeEvtlnyQpvw,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Linux,,,,,,,,"1781830336957x808577548450478500, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1744643921578x315333816253624100, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1744335958024x226211831616957250",,true,,,,impression
1775058462201x523059865418210800,ce2dcdd7-94b8-4986-9274-debfa30a833e,2026-07-24 22:35:43.888000+00:00,,,ajs-next-1784932543888-f1548440-d9f0-47c6-aac8-5c1d872657e6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=1887%20realty&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=1887%20realty&category=,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Microsoft Edge', 'version': '150'}]",False,Windows,,,,,,,,1744579851707x640487742075829500,main_list,true,,,,impression
1775058462201x523059865418210800,ce2dcdd7-94b8-4986-9274-debfa30a833e,2026-07-24 22:35:43.283000+00:00,,,ajs-next-1784932543283-7f2f48b5-4fec-4154-8440-d9f027c66ac8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=1887%20realty&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=1887%20realty&category=,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Microsoft Edge', 'version': '150'}]",False,Windows,,,,,,,,,,,,,"{'business_id': '1775058462201x523059865418210800', 'email': 'dan@vedenipro.com', 'is_logged_in': True}",identify
1775058462201x523059865418210800,ce2dcdd7-94b8-4986-9274-debfa30a833e,2026-07-24 22:35:47.397000+00:00,profile,business_profile,ajs-next-1784932547397-387c1f12-0cf1-4c63-98da-628e88712941,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",/business_profile/rebecca-thompson---realtor-1887-realty-co-1744751205492x235134337285239230,https://coloradocatholicbusinessdirectory.com/,,"Védeni Property Inspections, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/rebecca-thompson---realtor-1887-realty-co-1744751205492x235134337285239230,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Microsoft Edge', 'version': '150'}]",False,Windows,/business_profile/rebecca-thompson---realtor-1887-realty-co-1744751205492x235134337285239230,https://coloradocatholicbusinessdirectory.com/,,"Védeni Property Inspections, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/rebecca-thompson---realtor-1887-realty-co-1744751205492x235134337285239230,profile,business_profile,1744751205492x235134337285239230,,,,,,page
1775058462201x523059865418210800,ce2dcdd7-94b8-4986-9274-debfa30a833e,2026-07-24 22:35:38.081000+00:00,,,ajs-next-1784932538081-f2a2031f-7d15-4755-b8f9-adc718d62b21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Microsoft Edge', 'version': '150'}]",False,Windows,,,,,,,,,,,,,"{'business_id': '1775058462201x523059865418210800', 'email': 'dan@vedenipro.com', 'is_logged_in': True}",identify
1775058462201x523059865418210800,ce2dcdd7-94b8-4986-9274-debfa30a833e,2026-07-24 22:35:47.394000+00:00,,,ajs-next-1784932547394-0256387c-1f12-4cf1-8c63-18da628e8871,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",/business_profile/rebecca-thompson---realtor-1887-realty-co-1744751205492x235134337285239230,https://coloradocatholicbusinessdirectory.com/,,"Védeni Property Inspections, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/rebecca-thompson---realtor-1887-realty-co-1744751205492x235134337285239230,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Microsoft Edge', 'version': '150'}]",False,Windows,,,,,,,,,,,,,"{'business_id': '1775058462201x523059865418210800', 'email': 'dan@vedenipro.com', 'is_logged_in': True}",identify
1775058462201x523059865418210800,ce2dcdd7-94b8-4986-9274-debfa30a833e,2026-07-24 22:35:41.719000+00:00,,,ajs-next-1784932541719-f75578f9-adc7-48d6-ab21-ebea0b6804c2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Microsoft Edge', 'version': '150'}]",False,Windows,,,,,,,,,,,,search,,button_click
1775058462201x523059865418210800,ce2dcdd7-94b8-4986-9274-debfa30a833e,2026-07-24 22:35:42.032000+00:00,,,ajs-next-1784932542032-78f9adc7-18d6-4b21-abea-0b6804c2f206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Microsoft Edge', 'version': '150'}]",False,Windows,,,,,,,,,,,1887 realty,,,search
1775058462201x523059865418210800,ce2dcdd7-94b8-4986-9274-debfa30a833e,2026-07-24 22:35:43.283000+00:00,search,search,ajs-next-1784932543283-48b54fec-f154-4440-99f0-27c66ac85c1d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=1887%20realty&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=1887%20realty&category=,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Microsoft Edge', 'version': '150'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=1887%20realty&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=1887%20realty&category=,search,search,,,,,,,page
1775058462201x523059865418210800,ce2dcdd7-94b8-4986-9274-debfa30a833e,2026-07-24 22:35:44.191000+00:00,,,ajs-next-1784932544191-8440d9f0-27c6-4ac8-9c1d-872657e62b15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=1887%20realty&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=1887%20realty&category=,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Microsoft Edge', 'version': '150'}]",False,Windows,,,,,,,,1744751205492x235134337285239230,,false,,,,impression
1775058462201x523059865418210800,ce2dcdd7-94b8-4986-9274-debfa30a833e,2026-07-24 22:35:43.585000+00:00,,,ajs-next-1784932543585-4fecf154-8440-49f0-a7c6-6ac85c1d8726,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=1887%20realty&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=1887%20realty&category=,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Microsoft Edge', 'version': '150'}]",False,Windows,,,,,,,,,sidebar,true,,,,impression
