originalTimestamp,anonymousId,category,messageId,name,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,location,search_text,button_name,event_type
2026-03-01 01:22:36.796000+00:00,b945d53d-8695-4aae-9f78-fa99756e6fb5,about_us,ajs-next-1772328156796-c7b945d5-3d86-45ea-ae5f-78fa99756e6f,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/the-little-catholic-box-1769719058268x843927058977011000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/the-little-catholic-box-1769719058268x843927058977011000,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/the-little-catholic-box-1769719058268x843927058977011000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/the-little-catholic-box-1769719058268x843927058977011000,about_us,about_us,,,,,,page
2026-03-01 02:38:01.545000+00:00,e054fc6a-e39b-4506-8ae8-4965a09c2ab6,about_us,ajs-next-1772332681545-60e054fc-6ae3-4bb5-86ca-e84965a09c2a,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/og-health-1771433486472x495156137805681660,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/og-health-1771433486472x495156137805681660,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/og-health-1771433486472x495156137805681660,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/og-health-1771433486472x495156137805681660,about_us,about_us,,,,,,page
2026-03-01 02:46:04.927000+00:00,28002f55-0f83-4995-9d3c-62d8ef756b19,how_it_works,ajs-next-1772333164927-9828002f-550f-43a9-955d-3c62d8ef756b,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/luke-faulkner---colorado-associate-brokerrealtor%C2%AE-1747848709032x210920410073364830,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/luke-faulkner---colorado-associate-brokerrealtor%C2%AE-1747848709032x210920410073364830,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/luke-faulkner---colorado-associate-brokerrealtor%C2%AE-1747848709032x210920410073364830,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/luke-faulkner---colorado-associate-brokerrealtor%C2%AE-1747848709032x210920410073364830,how_it_works,how_it_works,,,,,,page
2026-03-01 02:49:32.614000+00:00,f980076c-913e-4be4-aa89-8cd6550b360f,about_us,ajs-next-1772333372614-61f98007-6c91-4e1b-a4ea-898cd6550b36,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/test-business-1771517879190x523242735258870900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/test-business-1771517879190x523242735258870900,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/test-business-1771517879190x523242735258870900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/test-business-1771517879190x523242735258870900,about_us,about_us,,,,,,page
2026-03-01 04:00:16.004000+00:00,b7a5887c-3d4b-4bc2-b2b5-7ebba402d0cd,how_it_works,ajs-next-1772337616004-3bb7a588-7c3d-4b8b-82f2-b57ebba402d0,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/paolucci-financial-services-1771436045389x658317953644361100,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/paolucci-financial-services-1771436045389x658317953644361100,how_it_works,how_it_works,,,,,,page
2026-03-01 04:03:33.627000+00:00,87d23142-1fcd-4b8c-998e-4ef05d4be591,terms,ajs-next-1772337813627-fa87d231-421f-4dcb-8c19-8e4ef05d4be5,terms_of_service,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/terms_of_service/og-health-1771433486472x495156137805681660,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/og-health-1771433486472x495156137805681660,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/terms_of_service/og-health-1771433486472x495156137805681660,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/og-health-1771433486472x495156137805681660,terms,terms_of_service,,,,,,page
2026-03-01 04:38:43.651000+00:00,f5014825-3eb8-4827-9aba-7d66f8ee2682,how_it_works,ajs-next-1772339923651-fef50148-253e-4848-a79a-ba7d66f8ee26,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/donnelly-construction--1771021914207x198452557005754900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/donnelly-construction--1771021914207x198452557005754900,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/donnelly-construction--1771021914207x198452557005754900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/donnelly-construction--1771021914207x198452557005754900,how_it_works,how_it_works,,,,,,page
2026-03-01 05:01:38.527000+00:00,4c7af153-7a6a-4c79-88bc-ea7f586b429a,profile,ajs-next-1772341298527-144c7af1-537a-4a4c-b9c8-bcea7f586b42,business_profile,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/rinnovate-design-+-build--1768581853937x610498789092930300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/rinnovate-design-+-build--1768581853937x610498789092930300,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/business_profile/rinnovate-design-+-build--1768581853937x610498789092930300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/rinnovate-design-+-build--1768581853937x610498789092930300,profile,business_profile,1768581853937x610498789092930300,,,,,page
2026-03-01 05:35:00.820000+00:00,329e63ff-b82d-459e-973d-52ffd8b0755b,index,ajs-next-1772343300820-c7329e63-ffb8-4dc5-9e17-3d52ffd8b075,index,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
2026-03-01 05:04:27.977000+00:00,be3cabd0-58ec-42db-8746-260e260fcb11,about_us,ajs-next-1772341467977-3cbe3cab-d058-4cb2-9b87-46260e260fcb,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/paolucci-financial-services-1771436045389x658317953644361100,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/paolucci-financial-services-1771436045389x658317953644361100,about_us,about_us,,,,,,page
2026-03-01 05:35:01.340000+00:00,329e63ff-b82d-459e-973d-52ffd8b0755b,,ajs-next-1772343301340-63ffb82d-c59e-473d-92ff-d8b0755bc8ef,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1750436264420x989591292213482400",true,,,,impression
2026-03-01 05:25:57.268000+00:00,19dcc953-2017-4e58-a9bd-8c1b7c32f799,profile,ajs-next-1772342757268-d519dcc9-5320-477e-9829-bd8c1b7c32f7,business_profile,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/evan-collyer---auto-brokerconsultant-1770755356265x111382421474427680,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/evan-collyer---auto-brokerconsultant-1770755356265x111382421474427680,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/business_profile/evan-collyer---auto-brokerconsultant-1770755356265x111382421474427680,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/evan-collyer---auto-brokerconsultant-1770755356265x111382421474427680,profile,business_profile,1770755356265x111382421474427680,,,,,page
2026-03-01 05:34:51.562000+00:00,ac7f83af-db02-4666-b276-13baa5bfe42e,,ajs-next-1772343291562-db021666-f276-43ba-a5bf-e42e2ed543ff,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",True,iOS,,,,,,,,"1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1770943484557x164806709481949200",true,,,,impression
2026-03-01 05:55:26.485000+00:00,9d00f1d4-e5f0-4dd5-935e-a8a7c846f1c2,about_us,ajs-next-1772344526485-1a9d00f1-d4e5-408d-9593-5ea8a7c846f1,about_us,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/about_us/1766012286897x109227545817439220,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1766012286897x109227545817439220,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/about_us/1766012286897x109227545817439220,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1766012286897x109227545817439220,about_us,about_us,,,,,,page
2026-03-01 05:34:51.559000+00:00,ac7f83af-db02-4666-b276-13baa5bfe42e,,ajs-next-1772343291559-83afdb02-1666-4276-93ba-a5bfe42e2ed5,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",True,iOS,,,,,,,,"1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1770943484557x164806709481949200",true,,,,impression
2026-03-01 05:32:29.756000+00:00,6b2c1d3d-491d-4a6c-9e44-b2b5be40849e,profile,ajs-next-1772343149756-b46b2c1d-3d49-4d8a-ac1e-44b2b5be4084,business_profile,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,profile,business_profile,1770943484557x164806709481949200,,,,,page
2026-03-01 05:34:51.248000+00:00,ac7f83af-db02-4666-b276-13baa5bfe42e,index,ajs-next-1772343291248-27ac7f83-afdb-4216-a6f2-7613baa5bfe4,index,,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",True,iOS,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
2026-03-01 06:11:31.506000+00:00,9d96f8ff-6b26-43e1-89b6-e4df11a12bd6,about_us,ajs-next-1772345491506-f29d96f8-ff6b-46c3-a109-b6e4df11a12b,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/cardo-coaching--1771538218470x758525499484679000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/cardo-coaching--1771538218470x758525499484679000,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/cardo-coaching--1771538218470x758525499484679000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/cardo-coaching--1771538218470x758525499484679000,about_us,about_us,,,,,,page
2026-03-01 06:27:47.384000+00:00,0532972d-9536-4b27-8faf-7c046e16e69c,terms,ajs-next-1772346467384-47053297-2d95-463b-a70f-af7c046e16e6,terms_of_service,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/terms_of_service/solvida-development-group-1771003581692x955050931630977700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/solvida-development-group-1771003581692x955050931630977700,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/terms_of_service/solvida-development-group-1771003581692x955050931630977700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/solvida-development-group-1771003581692x955050931630977700,terms,terms_of_service,,,,,,page
2026-03-01 06:58:06.392000+00:00,c5dcaa88-8a73-4827-9702-ef3520c700b3,about_us,ajs-next-1772348286392-37c5dcaa-888a-4358-a797-02ef3520c700,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/heartland-connect-1770152894907x464897480736850900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/heartland-connect-1770152894907x464897480736850900,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/heartland-connect-1770152894907x464897480736850900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/heartland-connect-1770152894907x464897480736850900,about_us,about_us,,,,,,page
2026-03-01 07:45:38.291000+00:00,feafc06c-7b10-43dd-a75c-e2e6e2690503,how_it_works,ajs-next-1772351138291-e8feafc0-6c7b-4013-9de7-5ce2e6e26905,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/evan-collyer---auto-brokerconsultant-1770755356265x111382421474427680,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/evan-collyer---auto-brokerconsultant-1770755356265x111382421474427680,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/evan-collyer---auto-brokerconsultant-1770755356265x111382421474427680,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/evan-collyer---auto-brokerconsultant-1770755356265x111382421474427680,how_it_works,how_it_works,,,,,,page
2026-03-01 08:32:23.571000+00:00,f5ff747f-8b88-4fa8-9028-b75af56809cf,how_it_works,ajs-next-1772353943571-eaf5ff74-7f8b-48df-a850-28b75af56809,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1771991219084x479495107077247940,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1771991219084x479495107077247940,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/1771991219084x479495107077247940,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1771991219084x479495107077247940,how_it_works,how_it_works,,,,,,page
2026-03-01 14:01:56.942000+00:00,068d5975-69af-474c-bbf4-b13808ef53a3,,ajs-next-1772373716942-69af674c-bbf4-4138-88ef-53a38102258a,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,"1743549178851x847080663521240200, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1743547621069x279645472884266780",true,,,,impression
2026-03-01 14:02:03.317000+00:00,068d5975-69af-474c-bbf4-b13808ef53a3,how_it_works,ajs-next-1772373723317-a0ff5068-6ac8-4800-950e-513a50a53857,how_it_works,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/how_it_works/1772373714962x648996725205851800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772373714962x648996725205851800,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/1772373714962x648996725205851800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772373714962x648996725205851800,how_it_works,how_it_works,,,,,,page
